id,x,y,width
46459,85,360,38
46460,123,360,40
46461,163,360,40
46462,203,360,39
46463,242,360,37
46464,279,360,43
46465,322,360,40
46466,362,360,38
46467,400,360,40
46468,440,360,37
46469,477,360,36
46470,513,360,39
46471,552,360,41
46472,593,360,42
46473,635,360,43
46474,678,360,42
46475,720,360,39
46476,759,360,40
46477,799,360,42
46478,841,360,42
46479,883,360,41
46480,924,360,42
46481,966,360,41
46482,1007,360,41
46483,1048,360,41
46484,1089,360,38
46485,1127,360,40
46504,1167,360,39
46506,1206,360,43
46507,1249,360,41
46508,1290,360,41
46509,1331,360,41
46510,1372,360,43
46511,1415,360,40
46512,1455,360,42
46513,1497,360,40
46533,1537,360,40
46534,1577,360,38
46539,1615,360,39
46545,1654,360,42
46549,1696,360,40
46551,1736,360,42
46552,1778,360,42
46553,1820,360,42
46558,1862,360,41
46559,1903,360,42
46560,1945,360,42
46561,1987,360,42
46562,0,400,41
46563,41,400,41
46564,82,400,43
46565,125,400,42
46566,167,400,38
46568,205,400,37
46569,242,400,40
46571,282,400,38
46572,320,400,39
46574,359,400,42
46576,401,400,40
46577,441,400,40
46582,481,400,38
46584,519,400,40
46586,559,400,38
46588,597,400,39
46591,636,400,44
46605,680,400,41
46610,721,400,41
46611,762,400,40
46612,802,400,43
46613,845,400,41
46614,886,400,39
46615,925,400,40
46616,965,400,39
46617,1004,400,41
46618,1045,400,41
46619,1086,400,40
46620,1126,400,41
46621,1167,400,43
46622,1210,400,42
46623,1252,400,41
46624,1293,400,39
46625,1332,400,40
46626,1372,400,43
46627,1415,400,40
46628,1455,400,40
46629,1495,400,41
46630,1536,400,39
46631,1575,400,40
46632,1615,400,41
46633,1656,400,39
46634,1695,400,41
46635,1736,400,41
46636,1777,400,41
46637,1818,400,40
46638,1858,400,39
46639,1897,400,39
46640,1936,400,41
46641,1977,400,39
46642,0,440,38
46643,38,440,40
46644,78,440,41
46650,119,440,44
46656,163,440,43
46695,206,440,40
46696,246,440,42
46697,288,440,40
46698,328,440,38
46699,366,440,37
46700,403,440,40
46701,443,440,40
46702,483,440,40
46703,523,440,44
46704,567,440,41
46705,608,440,42
46706,650,440,40
46707,690,440,40
46708,730,440,39
46709,769,440,40
46710,809,440,38
46711,847,440,39
46712,886,440,41
46713,927,440,38
46714,965,440,41
46715,1006,440,42
46716,1048,440,40
46717,1088,440,40
46718,1128,440,43
46742,1171,440,40
46743,1211,440,38
46744,1249,440,37
46745,1286,440,39
46746,1325,440,42
46747,1367,440,39
46748,1406,440,43
46749,1449,440,37
46750,1486,440,38
46751,1524,440,38
46752,1562,440,39
46753,1601,440,37
46754,1638,440,43
46755,1681,440,42
46757,1723,440,40
46759,1763,440,42
46761,1805,440,40
46763,1845,440,42
46764,1887,440,43
46766,1930,440,40
46768,1970,440,42
46771,0,480,39
46772,39,480,41
46780,80,480,40
46781,120,480,41
46820,161,480,40
46821,201,480,39
46822,240,480,40
46823,280,480,40
46824,320,480,41
46825,361,480,42
46826,403,480,36
46827,439,480,42
46828,481,480,40
46829,521,480,38
46830,559,480,42
46831,601,480,38
46832,639,480,40
46833,679,480,40
46834,719,480,45
46835,764,480,39
46836,803,480,43
46838,846,480,39
46839,885,480,41
46840,926,480,35
46841,961,480,40
46843,1001,480,39
46845,1040,480,42
46846,1082,480,38
46848,1120,480,39
46849,1159,480,50
46850,1209,480,37
46851,1246,480,37
46853,1283,480,38
46854,1321,480,41
46858,1362,480,40
46860,1402,480,40
46870,1442,480,38
46875,1480,480,39
46876,1519,480,41
46877,1560,480,39
46878,1599,480,34
46879,1633,480,41
46880,1674,480,40
46881,1714,480,40
46882,1754,480,39
46883,1793,480,41
46884,1834,480,37
46887,1871,480,40
46888,1911,480,38
46889,1949,480,46
46890,0,520,40
46891,40,520,38
46892,78,520,38
46893,116,520,40
46894,156,520,38
46895,194,520,40
46896,234,520,40
46912,274,520,42
46913,316,520,38
46914,354,520,43
46915,397,520,41
46916,438,520,40
46917,478,520,42
46918,520,520,44
46919,564,520,40
46920,604,520,40
46921,644,520,43
46922,687,520,39
46923,726,520,39
46924,765,520,41
46925,806,520,41
46926,847,520,40
46927,887,520,42
46928,929,520,41
46929,970,520,39
46930,1009,520,41
46931,1050,520,42
46932,1092,520,44
46933,1136,520,42
46934,1178,520,40
46935,1218,520,41
46936,1259,520,43
46937,1302,520,43
46938,1345,520,44
46939,1389,520,42
46940,1431,520,44
46941,1475,520,42
46942,1517,520,40
46943,1557,520,40
46944,1597,520,35
46945,1632,520,40
46946,1672,520,41
46947,1713,520,41
46948,1754,520,42
46949,1796,520,42
46950,1838,520,42
46951,1880,520,45
46952,1925,520,43
46953,1968,520,41
46954,2009,520,42
46955,0,560,40
46956,40,560,42
46957,82,560,42
46958,124,560,42
46959,166,560,44
46960,210,560,41
46961,251,560,43
46962,294,560,39
46963,333,560,43
46964,376,560,44
46965,420,560,41
46966,461,560,39
46967,500,560,44
46968,544,560,40
46969,584,560,42
46971,626,560,41
46972,667,560,42
46973,709,560,43
46977,752,560,38
46981,790,560,38
46985,828,560,41
46987,869,560,41
46989,910,560,38
46990,948,560,40
46991,988,560,38
46992,1026,560,38
46993,1064,560,41
46994,1105,560,42
46995,1147,560,43
46998,1190,560,38
46999,1228,560,42
47001,1270,560,39
47002,1309,560,36
47003,1345,560,40
47004,1385,560,37
47012,1422,560,40
47013,1462,560,41
47015,1503,560,43
47022,1546,560,41
47024,1587,560,43
47026,1630,560,41
47027,1671,560,43
47028,1714,560,40
47031,1754,560,39
47032,1793,560,39
47033,1832,560,39
47034,1871,560,38
47035,1909,560,39
47036,1948,560,39
47037,1987,560,40
47038,0,600,41
47039,41,600,40
47040,81,600,42
47041,123,600,40
47042,163,600,42
47043,205,600,41
47044,246,600,39
47045,285,600,40
47046,325,600,36
47047,361,600,40
47048,401,600,38
47049,439,600,41
47050,480,600,40
47051,520,600,41
47052,561,600,40
47053,601,600,39
47054,640,600,39
47056,679,600,40
47057,719,600,43
47058,762,600,40
47059,802,600,41
47060,843,600,39
47061,882,600,40
47063,922,600,41
47064,963,600,42
47067,1005,600,42
47069,1047,600,43
47070,1090,600,37
47071,1127,600,42
47072,1169,600,38
47073,1207,600,39
47074,1246,600,39
47075,1285,600,39
47077,1324,600,38
47086,1362,600,41
47087,1403,600,41
47088,1444,600,40
47089,1484,600,40
47104,1524,600,39
47105,1563,600,40
47106,1603,600,40
47107,1643,600,36
47108,1679,600,36
47109,1715,600,37
47110,1752,600,38
47111,1790,600,40
47112,1830,600,39
47113,1869,600,40
47114,1909,600,42
47115,1951,600,41
47116,0,640,40
47117,40,640,39
47118,79,640,38
47119,117,640,39
47120,156,640,38
47121,194,640,37
47122,231,640,36
47123,267,640,37
47124,304,640,37
47125,341,640,40
47126,381,640,38
47127,419,640,42
47147,461,640,41
47148,502,640,42
47149,544,640,40
47150,584,640,40
47151,624,640,39
47152,663,640,40
47153,703,640,41
47154,744,640,38
47157,782,640,38
47158,820,640,40
47159,860,640,40
47160,900,640,40
47161,940,640,40
47162,980,640,41
47163,1021,640,40
47164,1061,640,41
47165,1102,640,40
47166,1142,640,41
47167,1183,640,40
47168,1223,640,40
47173,1263,640,41
47174,1304,640,42
47179,1346,640,45
47182,1391,640,40
47193,1431,640,41
47194,1472,640,40
47195,1512,640,40
47196,1552,640,40
47197,1592,640,40
47198,1632,640,40
47199,1672,640,40
47200,1712,640,40
47201,1752,640,40
47202,1792,640,40
47203,1832,640,41
47204,1873,640,41
47205,1914,640,41
47206,1955,640,39
47207,0,680,40
47208,40,680,42
47209,82,680,40
47210,122,680,38
47211,160,680,40
47212,200,680,40
47213,240,680,43
47214,283,680,41
47215,324,680,40
47216,364,680,40
47217,404,680,41
47218,445,680,40
47219,485,680,42
47220,527,680,39
47221,566,680,41
47222,607,680,38
47223,645,680,39
47224,684,680,41
47225,725,680,38
47226,763,680,40
47227,803,680,39
47228,842,680,41
47229,883,680,40
47230,923,680,40
47231,963,680,40
47232,1003,680,41
47233,1044,680,40
47234,1084,680,40
47235,1124,680,38
47236,1162,680,39
47237,1201,680,40
47238,1241,680,42
47239,1283,680,42
47240,1325,680,40
47241,1365,680,41
47242,1406,680,39
47243,1445,680,41
47244,1486,680,40
47245,1526,680,42
47246,1568,680,40
47247,1608,680,41
47248,1649,680,40
47249,1689,680,42
47250,1731,680,41
47251,1772,680,40
47252,1812,680,37
47253,1849,680,39
47254,1888,680,43
47255,1931,680,38
47256,1969,680,41
47257,0,720,42
47258,42,720,41
47259,83,720,43
47260,126,720,41
47261,167,720,40
47262,207,720,40
47263,247,720,41
47264,288,720,42
47265,330,720,41
47266,371,720,41
47267,412,720,42
47268,454,720,39
47269,493,720,40
47270,533,720,40
47271,573,720,40
47272,613,720,40
47273,653,720,40
47274,693,720,40
47275,733,720,40
47276,773,720,41
47277,814,720,41
47278,855,720,40
47279,895,720,41
47280,936,720,41
47281,977,720,39
47282,1016,720,39
47283,1055,720,40
47284,1095,720,40
47285,1135,720,41
47286,1176,720,42
47287,1218,720,41
47288,1259,720,40
47289,1299,720,40
47290,1339,720,39
47291,1378,720,40
47292,1418,720,41
47293,1459,720,41
47294,1500,720,41
47295,1541,720,41
47296,1582,720,40
47297,1622,720,40
47298,1662,720,39
47299,1701,720,40
47300,1741,720,40
47301,1781,720,41
47302,1822,720,40
47303,1862,720,40
47304,1902,720,42
47305,1944,720,42
47306,1986,720,43
47307,0,760,41
47308,41,760,40
47309,81,760,41
47310,122,760,40
47311,162,760,39
47312,201,760,39
47313,240,760,41
47314,281,760,41
47315,322,760,40
47316,362,760,42
47317,404,760,41
47318,445,760,39
47319,484,760,41
47320,525,760,40
47321,565,760,41
47322,606,760,39
47323,645,760,40
47324,685,760,40
47325,725,760,38
47326,763,760,41
47327,804,760,39
47328,843,760,40
47329,883,760,40
47330,923,760,39
47331,962,760,40
47332,1002,760,38
47333,1040,760,41
47334,1081,760,41
47335,1122,760,39
47336,1161,760,38
47337,1199,760,42
47339,1241,760,40
47340,1281,760,44
47341,1325,760,44
47342,1369,760,39
47343,1408,760,41
47362,1449,760,42
47363,1491,760,42
47364,1533,760,42
47365,1575,760,39
47366,1614,760,42
47369,1656,760,42
47370,1698,760,39
47371,1737,760,42
47372,1779,760,40
47373,1819,760,41
47374,1860,760,40
47375,1900,760,43
47376,1943,760,41
47377,1984,760,43
47378,0,0,38
47379,38,0,42
47380,80,0,43
47381,123,0,43
47383,166,0,43
47385,209,0,39
47386,248,0,42
47387,290,0,38
47388,328,0,41
47389,369,0,40
47390,409,0,43
47391,452,0,42
47392,494,0,44
47393,538,0,40
47394,578,0,44
47395,622,0,44
47396,666,0,43
47397,709,0,44
47398,753,0,41
47399,794,0,40
47400,834,0,41
47401,875,0,40
47402,915,0,38
47403,953,0,41
47404,994,0,39
47405,1033,0,42
47406,1075,0,41
47407,1116,0,40
47408,1156,0,39
47409,1195,0,40
47410,1235,0,44
47411,1279,0,42
47412,1321,0,42
47413,1363,0,45
47414,1408,0,43
47415,1451,0,39
47416,1490,0,40
47417,1530,0,39
47418,1569,0,40
47419,1609,0,43
47420,1652,0,39
47421,1691,0,44
47422,1735,0,43
47423,1778,0,39
47424,1817,0,41
47426,1858,0,40
47428,1898,0,43
47429,1941,0,40
47430,1981,0,44
47446,2025,0,43
47447,0,40,40
47448,40,40,39
47449,79,40,41
47450,120,40,39
47451,159,40,42
47457,201,40,43
47458,244,40,40
47459,284,40,38
47460,322,40,45
47461,367,40,42
47462,409,40,44
47463,453,40,42
47464,495,40,43
47465,538,40,41
47466,579,40,40
47467,619,40,41
47468,660,40,40
47469,700,40,39
47470,739,40,40
47471,779,40,42
47472,821,40,43
47473,864,40,41
47474,905,40,42
47475,947,40,40
47476,987,40,41
47477,1028,40,42
47478,1070,40,44
47479,1114,40,43
47480,1157,40,40
47481,1197,40,41
47482,1238,40,41
47483,1279,40,43
47484,1322,40,40
47485,1362,40,40
47486,1402,40,45
47487,1447,40,40
47488,1487,40,42
47489,1529,40,41
47490,1570,40,41
47495,1611,40,43
47498,1654,40,39
47499,1693,40,42
47501,1735,40,41
47502,1776,40,37
47503,1813,40,41
47506,1854,40,40
47508,1894,40,39
47510,1933,40,42
47513,1975,40,42
47514,2017,40,38
47516,0,80,41
47517,41,80,37
47518,78,80,35
47520,113,80,41
47521,154,80,41
47527,195,80,44
47528,239,80,39
47529,278,80,42
47530,320,80,40
47531,360,80,44
47532,404,80,41
47533,445,80,34
47534,479,80,42
47535,521,80,41
47536,562,80,40
47537,602,80,42
47538,644,80,39
47539,683,80,38
47540,721,80,39
47541,760,80,38
47542,798,80,40
47553,838,80,46
47555,884,80,40
47557,924,80,40
47558,964,80,39
47562,1003,80,37
47564,1040,80,40
47567,1080,80,37
47568,1117,80,40
47570,1157,80,39
47572,1196,80,46
47573,1242,80,38
47575,1280,80,39
47576,1319,80,39
47583,1358,80,41
47611,1399,80,39
47614,1438,80,43
47615,1481,80,41
47616,1522,80,40
47617,1562,80,40
47618,1602,80,40
47625,1642,80,40
47626,1682,80,39
47627,1721,80,42
47628,1763,80,43
47629,1806,80,40
47630,1846,80,42
47631,1888,80,37
47632,1925,80,40
47633,1965,80,40
47634,0,120,41
47635,41,120,41
47636,82,120,40
47637,122,120,42
47638,164,120,42
47639,206,120,41
47640,247,120,41
47641,288,120,41
47642,329,120,43
47643,372,120,37
47644,409,120,38
47645,447,120,36
47646,483,120,40
47647,523,120,39
47648,562,120,42
47649,604,120,44
47650,648,120,42
47651,690,120,41
47652,731,120,40
47656,771,120,41
47660,812,120,41
47661,853,120,40
47665,893,120,40
47672,933,120,40
47675,973,120,43
47676,1016,120,40
47677,1056,120,43
47678,1099,120,40
47679,1139,120,41
47680,1180,120,45
47681,1225,120,44
47682,1269,120,41
47683,1310,120,43
47684,1353,120,39
47685,1392,120,43
47686,1435,120,39
47687,1474,120,41
47689,1515,120,40
47690,1555,120,40
47691,1595,120,40
47692,1635,120,41
47693,1676,120,40
47694,1716,120,40
47695,1756,120,40
47696,1796,120,42
47697,1838,120,41
47698,1879,120,43
47699,1922,120,41
47700,1963,120,41
47701,2004,120,41
47702,0,160,43
47703,43,160,40
47704,83,160,40
47705,123,160,45
47706,168,160,41
47707,209,160,41
47708,250,160,40
47709,290,160,41
47710,331,160,41
47711,372,160,40
47712,412,160,40
47713,452,160,45
47715,497,160,42
47718,539,160,43
47720,582,160,39
47722,621,160,41
47723,662,160,40
47724,702,160,41
47725,743,160,38
47727,781,160,36
47729,817,160,38
47732,855,160,40
47733,895,160,39
47734,934,160,41
47735,975,160,41
47736,1016,160,40
47743,1056,160,39
47745,1095,160,43
47748,1138,160,43
47750,1181,160,41
47751,1222,160,41
47752,1263,160,42
47753,1305,160,41
47754,1346,160,41
47758,1387,160,41
47759,1428,160,39
47760,1467,160,42
47761,1509,160,43
47762,1552,160,39
47763,1591,160,41
47765,1632,160,39
47766,1671,160,38
47767,1709,160,40
47768,1749,160,41
47769,1790,160,43
47770,1833,160,45
47771,1878,160,45
47772,1923,160,40
47773,1963,160,39
47774,2002,160,40
47775,0,200,40
47776,40,200,41
47777,81,200,41
47778,122,200,34
47779,156,200,40
47780,196,200,41
47781,237,200,42
47782,279,200,42
47783,321,200,41
47784,362,200,37
47785,399,200,38
47786,437,200,40
47787,477,200,39
47788,516,200,41
47789,557,200,40
47790,597,200,39
47792,636,200,40
47793,676,200,40
47794,716,200,39
47795,755,200,40
47796,795,200,43
47797,838,200,39
47799,877,200,40
47801,917,200,41
47802,958,200,41
47803,999,200,46
47804,1045,200,41
47805,1086,200,39
47806,1125,200,43
47807,1168,200,42
47808,1210,200,38
47809,1248,200,47
47811,1295,200,38
47812,1333,200,41
47813,1374,200,44
47814,1418,200,41
47816,1459,200,40
47817,1499,200,41
47818,1540,200,41
47819,1581,200,41
47820,1622,200,41
47821,1663,200,41
47822,1704,200,40
47824,1744,200,40
47825,1784,200,40
47828,1824,200,41
47829,1865,200,43
47830,1908,200,40
47831,1948,200,41
47832,1989,200,41
47833,0,240,42
47834,42,240,39
47835,81,240,42
47836,123,240,42
47837,165,240,40
47838,205,240,40
47839,245,240,41
47840,286,240,42
47841,328,240,42
47842,370,240,41
47843,411,240,39
47844,450,240,40
47845,490,240,42
47846,532,240,41
47847,573,240,39
47848,612,240,41
47850,653,240,40
47851,693,240,40
47854,733,240,39
47855,772,240,40
47856,812,240,41
47857,853,240,41
47858,894,240,41
47860,935,240,40
47861,975,240,41
47862,1016,240,41
47863,1057,240,39
47864,1096,240,41
47865,1137,240,41
47866,1178,240,39
47867,1217,240,42
47868,1259,240,41
47869,1300,240,39
47870,1339,240,40
47871,1379,240,41
47873,1420,240,42
47874,1462,240,41
47878,1503,240,40
47886,1543,240,41
47888,1584,240,40
47890,1624,240,41
47891,1665,240,42
47893,1707,240,40
47894,1747,240,40
47896,1787,240,40
47898,1827,240,41
47899,1868,240,40
47900,1908,240,40
47901,1948,240,41
47902,1989,240,41
47903,0,280,41
47904,41,280,40
47905,81,280,41
47906,122,280,40
47907,162,280,41
47908,203,280,41
47909,244,280,40
47911,284,280,40
47912,324,280,40
47913,364,280,40
47914,404,280,40
47915,444,280,40
47916,484,280,40
47917,524,280,41
47918,565,280,41
47919,606,280,40
47920,646,280,42
47921,688,280,40
47922,728,280,42
47923,770,280,41
47926,811,280,41
47930,852,280,41
47931,893,280,40
47932,933,280,41
47934,974,280,40
47935,1014,280,41
47940,1055,280,39
47941,1094,280,40
47942,1134,280,40
47946,1174,280,41
47947,1215,280,41
47948,1256,280,41
47949,1297,280,41
47950,1338,280,41
47951,1379,280,41
47952,1420,280,41
47953,1461,280,40
47956,1501,280,41
47957,1542,280,40
47958,1582,280,39
47959,1621,280,41
47960,1662,280,40
47962,1702,280,41
47965,1743,280,42
47969,1785,280,41
47974,1826,280,40
47976,1866,280,43
47979,1909,280,42
47980,1951,280,41
47981,1992,280,40
47982,0,320,40
47983,40,320,41
47984,81,320,40
47985,121,320,40
47986,161,320,42
47987,203,320,41
47988,244,320,40
47989,284,320,40
47991,324,320,41
47992,365,320,40
47994,405,320,40
47996,445,320,40
47997,485,320,40
47998,525,320,40
47999,565,320,41
48004,606,320,41
48008,647,320,38
48010,685,320,41
48016,726,320,41
48017,767,320,40
48019,807,320,40
48020,847,320,42
48022,889,320,41
48025,930,320,42
48028,972,320,41
48031,1013,320,42
48033,1055,320,40
48034,1095,320,41
48038,1136,320,41
48040,1177,320,40
48043,1217,320,40
48047,1257,320,40
48050,1297,320,41
48051,1338,320,40
48052,1378,320,40
48053,1418,320,41
48055,1459,320,40
48056,1499,320,39
48057,1538,320,40
48058,1578,320,42
48061,1620,320,42
48070,1662,320,40
48071,1702,320,41
48072,1743,320,40
48074,1783,320,41
48075,1824,320,39
48077,1863,320,42
48079,1905,320,40
48081,1945,320,40
48083,1985,320,39
48085,0,360,40
48087,40,360,41
48089,81,360,40
48091,121,360,40
48093,161,360,41
