x,y,width,height
24,475,25,25
49,475,25,25
74,475,26,25
100,475,25,25
125,475,25,25
150,475,25,25
175,475,25,25
200,475,24,25
224,475,27,25
251,475,25,25
276,475,24,25
300,475,26,25
326,475,25,25
351,475,26,25
377,475,27,25
404,475,25,25
429,475,23,25
452,475,25,25
477,475,22,25
499,475,23,25
522,475,22,25
544,475,25,25
569,475,25,25
594,475,27,25
621,475,24,25
645,475,24,25
669,475,25,25
694,475,25,25
719,475,25,25
744,475,23,25
767,475,27,25
794,475,23,25
817,475,24,25
841,475,23,25
864,475,26,25
890,475,24,25
914,475,21,25
935,475,27,25
962,475,25,25
987,475,27,25
1014,475,25,25
1039,475,25,25
1064,475,23,25
1087,475,24,25
1111,475,24,25
1135,475,27,25
1162,475,26,25
1188,475,24,25
1212,475,25,25
0,500,23,25
23,500,25,25
48,500,25,25
73,500,26,25
99,500,24,25
123,500,23,25
146,500,24,25
170,500,26,25
196,500,24,25
220,500,25,25
245,500,28,25
273,500,25,25
298,500,26,25
324,500,24,25
348,500,25,25
373,500,25,25
398,500,30,25
428,500,24,25
452,500,26,25
478,500,25,25
503,500,25,25
528,500,27,25
555,500,25,25
580,500,25,25
605,500,24,25
629,500,24,25
653,500,24,25
677,500,23,25
700,500,24,25
724,500,25,25
749,500,24,25
773,500,24,25
797,500,26,25
823,500,25,25
848,500,25,25
873,500,25,25
898,500,25,25
923,500,25,25
948,500,24,25
972,500,25,25
997,500,25,25
1022,500,25,25
1047,500,27,25
1074,500,24,25
1098,500,24,25
1122,500,26,25
1148,500,25,25
1173,500,24,25
1197,500,23,25
1220,500,23,25
0,525,24,25
24,525,24,25
48,525,25,25
73,525,26,25
99,525,25,25
124,525,28,25
152,525,27,25
179,525,23,25
202,525,23,25
225,525,23,25
248,525,26,25
274,525,25,25
299,525,25,25
324,525,24,25
348,525,25,25
373,525,25,25
398,525,23,25
421,525,22,25
443,525,25,25
468,525,26,25
494,525,27,25
521,525,26,25
547,525,24,25
571,525,25,25
596,525,25,25
621,525,25,25
646,525,26,25
672,525,28,25
700,525,25,25
725,525,26,25
751,525,25,25
776,525,24,25
800,525,25,25
825,525,25,25
850,525,26,25
876,525,25,25
901,525,27,25
928,525,25,25
953,525,26,25
979,525,26,25
1005,525,26,25
1031,525,25,25
1056,525,27,25
1083,525,24,25
1107,525,30,25
1137,525,26,25
1163,525,24,25
1187,525,24,25
1211,525,26,25
1237,525,24,25
0,550,25,25
25,550,26,25
51,550,25,25
76,550,26,25
102,550,25,25
127,550,24,25
151,550,25,25
176,550,25,25
201,550,26,25
227,550,26,25
253,550,24,25
277,550,25,25
302,550,25,25
327,550,25,25
352,550,27,25
379,550,25,25
404,550,25,25
429,550,25,25
454,550,27,25
481,550,25,25
506,550,21,25
527,550,26,25
553,550,27,25
580,550,26,25
606,550,27,25
633,550,24,25
657,550,24,25
681,550,26,25
707,550,26,25
733,550,25,25
758,550,26,25
784,550,25,25
809,550,25,25
834,550,26,25
860,550,25,25
885,550,26,25
911,550,24,25
935,550,26,25
961,550,23,25
984,550,21,25
1005,550,27,25
1032,550,27,25
1059,550,24,25
1083,550,26,25
1109,550,28,25
1137,550,27,25
1164,550,25,25
1189,550,25,25
1214,550,26,25
1240,550,26,25
0,575,26,25
26,575,29,25
55,575,25,25
80,575,27,25
107,575,26,25
133,575,25,25
158,575,25,25
183,575,25,25
208,575,28,25
236,575,26,25
262,575,25,25
287,575,25,25
312,575,25,25
337,575,25,25
362,575,26,25
388,575,24,25
412,575,25,25
437,575,23,25
460,575,20,25
480,575,25,25
505,575,24,25
529,575,23,25
552,575,24,25
576,575,23,25
599,575,23,25
622,575,25,25
647,575,24,25
671,575,25,25
696,575,27,25
723,575,25,25
748,575,25,25
773,575,24,25
797,575,25,25
822,575,24,25
846,575,24,25
870,575,26,25
896,575,26,25
922,575,27,25
949,575,24,25
973,575,25,25
998,575,25,25
1023,575,28,25
1051,575,26,25
1077,575,24,25
1101,575,27,25
1128,575,23,25
1151,575,25,25
1176,575,25,25
1201,575,24,25
1225,575,25,25
0,600,24,25
24,600,24,25
48,600,25,25
73,600,25,25
98,600,25,25
123,600,26,25
149,600,26,25
175,600,24,25
199,600,26,25
225,600,23,25
248,600,28,25
276,600,25,25
301,600,25,25
326,600,25,25
351,600,24,25
375,600,25,25
400,600,25,25
425,600,26,25
451,600,26,25
477,600,25,25
502,600,25,25
527,600,25,25
552,600,24,25
576,600,26,25
602,600,23,25
625,600,24,25
649,600,26,25
675,600,25,25
700,600,24,25
724,600,26,25
750,600,25,25
775,600,25,25
800,600,25,25
825,600,25,25
850,600,26,25
876,600,25,25
901,600,25,25
926,600,25,25
951,600,25,25
976,600,24,25
1000,600,25,25
1025,600,26,25
1051,600,24,25
1075,600,25,25
1100,600,24,25
1124,600,25,25
1149,600,25,25
1174,600,26,25
1200,600,25,25
1225,600,25,25
0,625,24,25
24,625,23,25
47,625,26,25
73,625,25,25
98,625,24,25
122,625,24,25
146,625,26,25
172,625,26,25
198,625,25,25
223,625,24,25
247,625,24,25
271,625,26,25
297,625,24,25
321,625,25,25
346,625,23,25
369,625,26,25
395,625,25,25
420,625,25,25
445,625,24,25
469,625,25,25
494,625,25,25
519,625,25,25
544,625,25,25
569,625,25,25
594,625,25,25
619,625,25,25
644,625,27,25
671,625,25,25
696,625,27,25
723,625,24,25
747,625,26,25
773,625,26,25
799,625,27,25
826,625,26,25
852,625,25,25
877,625,25,25
902,625,27,25
929,625,23,25
952,625,24,25
976,625,24,25
1000,625,25,25
1025,625,25,25
1050,625,26,25
1076,625,24,25
1100,625,24,25
1124,625,25,25
1149,625,25,25
1174,625,27,25
1201,625,23,25
1224,625,24,25
0,650,24,25
24,650,25,25
49,650,25,25
74,650,21,25
95,650,28,25
123,650,28,25
151,650,28,25
179,650,25,25
204,650,24,25
228,650,26,25
254,650,26,25
280,650,25,25
305,650,23,25
328,650,24,25
352,650,29,25
381,650,25,25
406,650,24,25
430,650,23,25
453,650,23,25
476,650,25,25
501,650,25,25
526,650,25,25
551,650,25,25
576,650,25,25
601,650,24,25
625,650,25,25
650,650,25,25
675,650,24,25
699,650,25,25
724,650,24,25
748,650,26,25
774,650,24,25
798,650,25,25
823,650,24,25
847,650,24,25
871,650,24,25
895,650,24,25
919,650,26,25
945,650,25,25
970,650,26,25
996,650,25,25
1021,650,25,25
1046,650,25,25
1071,650,24,25
1095,650,25,25
1120,650,24,25
1144,650,25,25
1169,650,24,25
1193,650,25,25
1218,650,24,25
0,675,25,25
25,675,26,25
51,675,26,25
77,675,26,25
103,675,25,25
128,675,24,25
152,675,27,25
179,675,25,25
204,675,25,25
229,675,25,25
254,675,25,25
279,675,23,25
302,675,25,25
327,675,24,25
351,675,25,25
376,675,25,25
401,675,25,25
426,675,25,25
451,675,25,25
476,675,25,25
501,675,25,25
526,675,25,25
551,675,24,25
575,675,26,25
601,675,25,25
626,675,25,25
651,675,22,25
673,675,27,25
700,675,25,25
725,675,25,25
750,675,25,25
775,675,24,25
799,675,26,25
825,675,24,25
849,675,25,25
874,675,24,25
898,675,24,25
922,675,26,25
948,675,25,25
973,675,24,25
997,675,26,25
1023,675,24,25
1047,675,28,25
1075,675,24,25
1099,675,26,25
1125,675,24,25
1149,675,25,25
1174,675,25,25
1199,675,23,25
1222,675,26,25
0,700,25,25
25,700,27,25
52,700,26,25
78,700,26,25
104,700,25,25
129,700,25,25
154,700,25,25
179,700,26,25
205,700,27,25
232,700,27,25
259,700,26,25
285,700,26,25
311,700,26,25
337,700,25,25
362,700,25,25
387,700,24,25
411,700,25,25
436,700,24,25
460,700,23,25
483,700,25,25
508,700,25,25
533,700,25,25
558,700,26,25
584,700,25,25
609,700,25,25
634,700,25,25
659,700,25,25
684,700,25,25
709,700,25,25
734,700,25,25
759,700,25,25
784,700,25,25
809,700,26,25
835,700,25,25
860,700,25,25
885,700,25,25
910,700,26,25
936,700,26,25
962,700,25,25
987,700,23,25
1010,700,26,25
1036,700,25,25
1061,700,25,25
1086,700,24,25
1110,700,26,25
1136,700,23,25
1159,700,22,25
1181,700,22,25
1203,700,24,25
1227,700,25,25
0,725,25,25
25,725,25,25
50,725,25,25
75,725,24,25
99,725,24,25
123,725,25,25
148,725,24,25
172,725,25,25
197,725,25,25
222,725,24,25
246,725,26,25
272,725,25,25
297,725,25,25
322,725,24,25
346,725,25,25
371,725,25,25
396,725,25,25
421,725,26,25
447,725,25,25
472,725,26,25
498,725,24,25
522,725,25,25
547,725,24,25
571,725,26,25
597,725,25,25
622,725,26,25
648,725,25,25
673,725,25,25
698,725,25,25
723,725,25,25
748,725,25,25
773,725,26,25
799,725,22,25
821,725,26,25
847,725,25,25
872,725,24,25
896,725,25,25
921,725,26,25
947,725,25,25
972,725,26,25
998,725,24,25
1022,725,25,25
1047,725,26,25
1073,725,25,25
1098,725,26,25
1124,725,24,25
1148,725,25,25
1173,725,25,25
1198,725,25,25
1223,725,25,25
0,750,25,25
25,750,25,25
50,750,26,25
76,750,24,25
100,750,25,25
125,750,24,25
149,750,25,25
174,750,24,25
198,750,25,25
223,750,25,25
248,750,25,25
273,750,25,25
298,750,26,25
324,750,24,25
348,750,24,25
372,750,24,25
396,750,25,25
421,750,26,25
447,750,26,25
473,750,25,25
498,750,25,25
523,750,26,25
549,750,24,25
573,750,24,25
597,750,24,25
621,750,24,25
645,750,25,25
670,750,24,25
694,750,26,25
720,750,25,25
745,750,25,25
770,750,24,25
794,750,25,25
819,750,27,25
846,750,25,25
871,750,27,25
898,750,27,25
925,750,26,25
951,750,25,25
976,750,25,25
1001,750,25,25
1026,750,25,25
1051,750,25,25
1076,750,25,25
1101,750,25,25
1126,750,25,25
1151,750,25,25
1176,750,25,25
1201,750,25,25
1226,750,25,25
0,775,28,25
28,775,26,25
54,775,25,25
79,775,23,25
102,775,26,25
128,775,25,25
153,775,24,25
177,775,24,25
201,775,25,25
226,775,26,25
252,775,25,25
277,775,25,25
302,775,25,25
327,775,25,25
352,775,25,25
377,775,25,25
402,775,25,25
427,775,25,25
452,775,25,25
477,775,25,25
502,775,25,25
527,775,25,25
552,775,23,25
575,775,24,25
599,775,24,25
623,775,23,25
646,775,25,25
671,775,25,25
696,775,25,25
721,775,25,25
746,775,25,25
771,775,25,25
796,775,25,25
821,775,25,25
846,775,23,25
869,775,25,25
894,775,27,25
921,775,25,25
946,775,25,25
971,775,23,25
994,775,25,25
1019,775,25,25
1044,775,25,25
1069,775,20,25
1089,775,25,25
1114,775,23,25
1137,775,25,25
1162,775,18,25
1180,775,24,25
1204,775,23,25
0,800,26,25
26,800,27,25
53,800,23,25
76,800,25,25
101,800,25,25
126,800,23,25
149,800,25,25
174,800,26,25
200,800,26,25
226,800,23,25
249,800,24,25
273,800,25,25
298,800,23,25
321,800,22,25
343,800,24,25
367,800,24,25
391,800,24,25
415,800,25,25
440,800,23,25
463,800,25,25
488,800,23,25
511,800,25,25
536,800,25,25
561,800,24,25
585,800,25,25
610,800,25,25
635,800,25,25
660,800,25,25
685,800,25,25
710,800,25,25
735,800,24,25
759,800,25,25
784,800,25,25
809,800,25,25
834,800,25,25
859,800,25,25
884,800,25,25
909,800,25,25
934,800,25,25
959,800,25,25
984,800,25,25
1009,800,25,25
1034,800,24,25
1058,800,25,25
1083,800,25,25
1108,800,25,25
1133,800,25,25
1158,800,25,25
1183,800,26,25
1209,800,23,25
0,825,24,25
24,825,25,25
49,825,23,25
72,825,25,25
97,825,24,25
121,825,23,25
144,825,25,25
169,825,24,25
193,825,24,25
217,825,25,25
242,825,26,25
268,825,24,25
292,825,26,25
318,825,25,25
343,825,25,25
368,825,25,25
393,825,25,25
418,825,26,25
444,825,25,25
469,825,25,25
494,825,28,25
522,825,25,25
547,825,25,25
572,825,25,25
597,825,25,25
622,825,25,25
647,825,25,25
672,825,25,25
697,825,24,25
721,825,26,25
747,825,25,25
772,825,25,25
797,825,25,25
822,825,25,25
847,825,25,25
872,825,25,25
897,825,25,25
922,825,25,25
947,825,25,25
972,825,25,25
997,825,25,25
1022,825,25,25
1047,825,25,25
1072,825,25,25
1097,825,25,25
1122,825,25,25
1147,825,25,25
1172,825,25,25
1197,825,25,25
1222,825,25,25
0,850,25,25
25,850,20,25
45,850,25,25
70,850,25,25
95,850,24,25
119,850,25,25
144,850,25,25
169,850,27,25
196,850,25,25
221,850,25,25
246,850,25,25
271,850,25,25
296,850,26,25
322,850,23,25
345,850,26,25
371,850,25,25
396,850,26,25
422,850,26,25
448,850,26,25
474,850,24,25
498,850,25,25
523,850,26,25
549,850,23,25
572,850,24,25
596,850,26,25
622,850,26,25
648,850,26,25
674,850,25,25
699,850,25,25
724,850,24,25
748,850,27,25
775,850,26,25
801,850,23,25
824,850,24,25
848,850,25,25
873,850,27,25
900,850,25,25
925,850,26,25
951,850,24,25
975,850,24,25
999,850,25,25
1024,850,27,25
1051,850,25,25
1076,850,23,25
1099,850,25,25
1124,850,24,25
1148,850,25,25
1173,850,25,25
1198,850,25,25
1223,850,26,25
0,875,26,25
26,875,25,25
51,875,26,25
77,875,24,25
101,875,25,25
126,875,24,25
150,875,25,25
175,875,24,25
199,875,25,25
224,875,25,25
249,875,26,25
275,875,26,25
301,875,25,25
326,875,24,25
350,875,25,25
375,875,25,25
400,875,25,25
425,875,25,25
450,875,25,25
475,875,25,25
500,875,24,25
524,875,25,25
549,875,25,25
574,875,25,25
599,875,25,25
624,875,25,25
649,875,25,25
674,875,25,25
699,875,25,25
724,875,24,25
748,875,25,25
773,875,24,25
797,875,26,25
823,875,26,25
849,875,26,25
875,875,28,25
903,875,26,25
929,875,26,25
955,875,25,25
980,875,26,25
1006,875,25,25
1031,875,25,25
1056,875,25,25
1081,875,25,25
1106,875,25,25
1131,875,25,25
1156,875,25,25
1181,875,24,25
1205,875,25,25
1230,875,25,25
0,900,27,25
27,900,26,25
53,900,25,25
78,900,23,25
101,900,24,25
125,900,28,25
153,900,26,25
179,900,24,25
203,900,25,25
228,900,26,25
254,900,25,25
279,900,25,25
304,900,25,25
329,900,25,25
354,900,25,25
379,900,25,25
404,900,25,25
429,900,24,25
453,900,25,25
478,900,25,25
503,900,25,25
528,900,26,25
554,900,25,25
579,900,25,25
604,900,25,25
629,900,25,25
654,900,25,25
679,900,26,25
705,900,26,25
731,900,25,25
756,900,24,25
780,900,25,25
805,900,28,25
833,900,25,25
858,900,26,25
884,900,22,25
906,900,25,25
931,900,27,25
958,900,28,25
986,900,23,25
1009,900,26,25
1035,900,25,25
1060,900,23,25
1083,900,25,25
1108,900,25,25
1133,900,25,25
1158,900,26,25
1184,900,24,25
1208,900,27,25
1235,900,25,25
0,925,24,25
24,925,27,25
51,925,25,25
76,925,23,25
99,925,24,25
123,925,25,25
148,925,24,25
172,925,25,25
197,925,25,25
222,925,23,25
245,925,25,25
270,925,24,25
294,925,25,25
319,925,25,25
344,925,24,25
368,925,24,25
392,925,24,25
416,925,23,25
439,925,24,25
463,925,26,25
489,925,24,25
513,925,26,25
539,925,26,25
565,925,24,25
589,925,25,25
614,925,25,25
639,925,23,25
662,925,25,25
687,925,25,25
712,925,24,25
736,925,22,25
758,925,28,25
786,925,22,25
808,925,23,25
831,925,26,25
857,925,23,25
880,925,26,25
906,925,25,25
931,925,25,25
956,925,26,25
982,925,24,25
1006,925,24,25
1030,925,23,25
1053,925,26,25
1079,925,25,25
1104,925,22,25
1126,925,25,25
1151,925,25,25
1176,925,31,25
1207,925,27,25
0,950,26,25
26,950,25,25
51,950,28,25
79,950,25,25
104,950,27,25
131,950,25,25
156,950,25,25
181,950,25,25
206,950,26,25
232,950,24,25
256,950,26,25
282,950,24,25
306,950,24,25
330,950,25,25
355,950,27,25
382,950,25,25
407,950,23,25
430,950,26,25
456,950,27,25
483,950,25,25
508,950,23,25
531,950,24,25
555,950,27,25
582,950,25,25
607,950,25,25
632,950,25,25
657,950,25,25
682,950,25,25
707,950,25,25
732,950,25,25
757,950,26,25
783,950,27,25
810,950,25,25
835,950,26,25
861,950,24,25
885,950,28,25
913,950,25,25
938,950,25,25
963,950,25,25
988,950,25,25
1013,950,25,25
1038,950,25,25
1063,950,26,25
1089,950,25,25
1114,950,26,25
1140,950,25,25
1165,950,25,25
1190,950,25,25
1215,950,25,25
1240,950,26,25
0,975,27,25
27,975,26,25
53,975,25,25
78,975,25,25
103,975,26,25
129,975,25,25
154,975,25,25
179,975,26,25
205,975,25,25
230,975,25,25
255,975,28,25
283,975,24,25
307,975,26,25
333,975,25,25
358,975,23,25
381,975,26,25
407,975,25,25
432,975,25,25
457,975,25,25
482,975,26,25
508,975,26,25
534,975,24,25
558,975,23,25
581,975,23,25
604,975,25,25
629,975,23,25
652,975,25,25
677,975,23,25
700,975,24,25
724,975,25,25
749,975,25,25
774,975,24,25
798,975,25,25
823,975,24,25
847,975,24,25
871,975,25,25
896,975,24,25
920,975,27,25
947,975,24,25
971,975,25,25
996,975,25,25
1021,975,27,25
1048,975,26,25
1074,975,22,25
1096,975,27,25
1123,975,25,25
1148,975,22,25
1170,975,25,25
1195,975,25,25
1220,975,25,25
0,1000,25,25
25,1000,28,25
53,1000,23,25
76,1000,26,25
102,1000,24,25
126,1000,24,25
150,1000,25,25
175,1000,24,25
199,1000,25,25
224,1000,25,25
249,1000,26,25
275,1000,25,25
300,1000,25,25
325,1000,25,25
350,1000,25,25
375,1000,22,25
397,1000,26,25
423,1000,25,25
448,1000,26,25
474,1000,25,25
499,1000,26,25
525,1000,25,25
550,1000,24,25
574,1000,27,25
601,1000,26,25
627,1000,25,25
652,1000,24,25
676,1000,25,25
701,1000,24,25
725,1000,24,25
749,1000,23,25
772,1000,25,25
797,1000,25,25
822,1000,27,25
849,1000,24,25
873,1000,25,25
898,1000,26,25
924,1000,26,25
950,1000,25,25
975,1000,26,25
1001,1000,25,25
1026,1000,25,25
1051,1000,27,25
1078,1000,25,25
1103,1000,25,25
1128,1000,26,25
1154,1000,25,25
1179,1000,22,25
1201,1000,25,25
1226,1000,25,25
0,1025,25,25
25,1025,23,25
48,1025,24,25
72,1025,25,25
97,1025,25,25
122,1025,25,25
147,1025,25,25
172,1025,26,25
198,1025,25,25
223,1025,25,25
248,1025,25,25
273,1025,26,25
299,1025,24,25
323,1025,23,25
346,1025,24,25
370,1025,23,25
393,1025,24,25
417,1025,25,25
442,1025,25,25
467,1025,25,25
492,1025,25,25
517,1025,27,25
544,1025,25,25
569,1025,25,25
594,1025,26,25
620,1025,24,25
644,1025,25,25
669,1025,25,25
694,1025,25,25
719,1025,26,25
745,1025,25,25
770,1025,27,25
797,1025,25,25
822,1025,27,25
849,1025,24,25
873,1025,25,25
898,1025,24,25
922,1025,25,25
947,1025,25,25
972,1025,23,25
995,1025,27,25
1022,1025,24,25
1046,1025,26,25
1072,1025,25,25
1097,1025,26,25
1123,1025,24,25
1147,1025,26,25
1173,1025,26,25
1199,1025,24,25
1223,1025,24,25
0,1050,24,25
24,1050,23,25
47,1050,24,25
71,1050,24,25
95,1050,26,25
121,1050,26,25
147,1050,26,25
173,1050,25,25
198,1050,24,25
222,1050,25,25
247,1050,25,25
272,1050,25,25
297,1050,25,25
322,1050,24,25
346,1050,25,25
371,1050,25,25
396,1050,25,25
421,1050,25,25
446,1050,25,25
471,1050,25,25
496,1050,25,25
521,1050,25,25
546,1050,25,25
571,1050,26,25
597,1050,25,25
622,1050,24,25
646,1050,25,25
671,1050,27,25
698,1050,26,25
724,1050,25,25
749,1050,26,25
775,1050,26,25
801,1050,26,25
827,1050,24,25
851,1050,25,25
876,1050,24,25
900,1050,24,25
924,1050,25,25
949,1050,25,25
974,1050,26,25
1000,1050,24,25
1024,1050,24,25
1048,1050,25,25
1073,1050,24,25
1097,1050,30,25
1127,1050,26,25
1153,1050,26,25
1179,1050,27,25
1206,1050,26,25
1232,1050,25,25
0,1075,26,25
26,1075,29,25
55,1075,25,25
80,1075,27,25
107,1075,26,25
133,1075,25,25
158,1075,25,25
183,1075,26,25
209,1075,26,25
235,1075,25,25
260,1075,25,25
285,1075,25,25
310,1075,25,25
335,1075,26,25
361,1075,25,25
386,1075,26,25
412,1075,27,25
439,1075,24,25
463,1075,26,25
489,1075,25,25
514,1075,23,25
537,1075,23,25
560,1075,26,25
586,1075,24,25
610,1075,23,25
633,1075,25,25
658,1075,22,25
680,1075,23,25
703,1075,25,25
728,1075,25,25
753,1075,25,25
778,1075,23,25
801,1075,27,25
828,1075,21,25
849,1075,27,25
876,1075,26,25
902,1075,25,25
927,1075,25,25
952,1075,25,25
977,1075,25,25
1002,1075,25,25
1027,1075,25,25
1052,1075,23,25
1075,1075,26,25
1101,1075,25,25
1126,1075,24,25
1150,1075,26,25
1176,1075,25,25
1201,1075,24,25
1225,1075,23,25
0,1100,25,25
25,1100,23,25
48,1100,24,25
72,1100,24,25
96,1100,25,25
121,1100,27,25
148,1100,26,25
174,1100,23,25
197,1100,23,25
220,1100,26,25
246,1100,27,25
273,1100,26,25
299,1100,24,25
323,1100,24,25
347,1100,25,25
372,1100,25,25
397,1100,24,25
421,1100,24,25
445,1100,27,25
472,1100,23,25
495,1100,26,25
521,1100,23,25
544,1100,25,25
569,1100,24,25
593,1100,25,25
618,1100,27,25
645,1100,26,25
671,1100,27,25
698,1100,24,25
722,1100,25,25
747,1100,25,25
772,1100,25,25
797,1100,26,25
823,1100,25,25
848,1100,24,25
872,1100,28,25
900,1100,27,25
927,1100,25,25
952,1100,23,25
975,1100,24,25
999,1100,26,25
1025,1100,26,25
1051,1100,27,25
1078,1100,24,25
1102,1100,25,25
1127,1100,25,25
1152,1100,26,25
1178,1100,25,25
1203,1100,25,25
1228,1100,25,25
0,1125,25,25
25,1125,26,25
51,1125,25,25
76,1125,24,25
100,1125,24,25
124,1125,25,25
149,1125,26,25
175,1125,24,25
199,1125,24,25
223,1125,24,25
247,1125,23,25
270,1125,25,25
295,1125,24,25
319,1125,25,25
344,1125,26,25
