id,title,date_earliest,date_latest,duration,production_period_name,production_country,production_region,production_minting_place,nominal,currency
18233802,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/2 Stüber, Stüber
18233807,"Hürten, Sepp: Pan mit Nymphen",1928,1978,50,Moderne seit 1900,Deutschland,,,,
18233901,Röm. Republik: L. Mussidius Longus,-42,-42,0,Hellenismus,Italien,Italia,Rom,Denar (ANT),Denar (ANT)
18233902,Röm. Republik: L. Mussidius Longus,-42,-42,0,Hellenismus,Italien,Italia,Rom,Denar (ANT),Denar (ANT)
18233903,Röm. Republik: L. Mussidius Longus,-42,-42,0,Hellenismus,Italien,Italia,Rom,Denar (ANT),Denar (ANT)
18233904,Röm. Republik: C. Iulius Caesar (Octavianus),-63,14,77,Hellenismus,Griechenland,,,Denar (ANT),Denar (ANT)
18233905,Röm. Republik: Sex. Pompeius Magnus,-67,-35,32,Hellenismus,Italien,Sizilien,,Denar (ANT),Denar (ANT)
18233906,Röm. Republik: M. Antonius,-83,-30,53,Hellenismus,Türkei,Kleinasien,,Denar (ANT),Denar (ANT)
18233907,Röm. Republik: Tib. Sempronius Gracchus,-100,-44,56,Hellenismus,Italien,Italia,Rom,Denar (ANT),Denar (ANT)
18233908,Röm. Republik: M. Antonius und C. Iulius Caesar (Octavianus),-83,-30,53,Hellenismus,Italien,Italia,,Denar (ANT),Denar (ANT)
18233909,Röm. Republik: M. Antonius,-83,-30,53,Hellenismus,,,,Denar (ANT),Denar (ANT)
18233921,Alexandria: Claudius,41,55,14,Römische Kaiserzeit,Ägypten,Ägypten,Alexandria,Didrachme,Didrachme
18233922,Röm. Republik: M. Antonius,-83,-30,53,Hellenismus,Griechenland,,,Denar (ANT),Denar (ANT)
18233924,Röm. Republik: M. Antonius und L. Pinarius Scarpus,-83,-30,53,Hellenismus,Libyen,Kyrenaika,Kyrene?,Denar (ANT),Denar (ANT)
18233925,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,,,,1/24 Taler (Groschen), Taler (Groschen)
18233928,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233930,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233931,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233933,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233934,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233935,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233936,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233937,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233938,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233939,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233941,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233943,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233945,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233946,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233947,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233948,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233949,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233950,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233951,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233952,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233953,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233954,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233955,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233957,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233958,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233959,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233960,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233961,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233963,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233964,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233966,Preußen: Friedrich II. (Kriegsgeld),1712,1786,74,Rokoko,Deutschland,Sachsen,Leipzig,1/24 Taler (Groschen), Taler (Groschen)
18233994,Alexandria: Claudius,-10,54,64,Römische Kaiserzeit,Ägypten,Ägypten,Alexandria,Tetradrachme,Tetradrachme
18234036,Alexandria: Nero,37,68,31,Römische Kaiserzeit,Ägypten,Ägypten,Alexandria,Tetradrachme,Tetradrachme
18234043,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Sachsen-Anhalt,Magdeburg,8 Gute Groschen (1/3 Taler), Gute Groschen (Taler)
18234132,"Enzola, Gianfrancesco: Pier Maria Rossi und Bianca Pellegrini",1430,1513,83,Renaissance,Italien,,,,
18234133,Vitellius,69,69,0,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18234134,"Wagner-Kerkhof, Heidi und Ehrt, Rainer: Friedrich Rocaille",1786,1960,174,Moderne seit 1900,Deutschland,Sachsen,Leipzig,,
18234135,"Eschefeld, Sonja: Friedrich II.",1786,1948,162,Moderne seit 1900,Deutschland,Brandenburg,Berlin,,
18234151,"Zagar, Jakob: Augustyn Verburcht",1530,1552,22,Renaissance,Niederlande,,,,
18234167,"Paul, Sebastian: Caspar-Friedrich Wolff",1794,1977,183,Moderne seit 1900,Deutschland,,,,
18234168,Röm. Republik: C. Iulius Caesar und P. Sepullius Macer,-100,-44,56,Hellenismus,Italien,Italia,Rom,Denar (ANT),Denar (ANT)
18234169,Röm. Republik: P. Sepullius Macer,-44,-44,0,Hellenismus,Italien,Italia,Rom,Sesterz,Sesterz
18234171,Philippi,41,68,27,Römische Kaiserzeit,Griechenland,Makedonien,Philippi,,
18234172,Philippi,41,54,13,Römische Kaiserzeit,Griechenland,Makedonien,Philippi,,
18234173,Philippi,37,68,31,Römische Kaiserzeit,Griechenland,Makedonien,Philippi,,
18234209,"Stoy, Olaf und Moritz Götze: 300. Geburtstag Friedrich II.",1786,1964,178,Moderne seit 1900,Deutschland,Sachsen-Anhalt,Halle,,
18234212,Nürnberg: Reichsmünzstätte,1093,1152,59,Hochmittelalter,Deutschland,Franken,Nürnberg,Denar (MA),Denar (MA)
18234213,Nürnberg: Reichsmünzstätte,1250,1268,18,Spätmittelalter,Deutschland,Franken,Nürnberg,Denar (MA),Denar (MA)
18234214,Nürnberg: Reichsmünzstätte,1210,1225,15,Hochmittelalter,Deutschland,Franken,Nürnberg,Denar (MA),Denar (MA)
18234215,Eger oder Nürnberg: Reichsmünzstätte,1210,1225,15,Hochmittelalter,Deutschland,Franken,Nürnberg?,Denar (MA),Denar (MA)
18234217,Nürnberg: Reichsmünzstätte,1194,1250,56,Spätmittelalter,Deutschland,Franken,Nürnberg,Denar (MA),Denar (MA)
18234218,Eger oder Nürnberg: Reichsmünzstätte,1194,1250,56,Spätmittelalter,Deutschland,Franken,Nürnberg?,Denar (MA),Denar (MA)
18234219,Nürnberg: Reichsmünzstätte,1194,1250,56,Spätmittelalter,Deutschland,Franken,Nürnberg,Denar (MA),Denar (MA)
18234220,Nürnberg: Reichsmünzstätte,1240,1268,28,Spätmittelalter,Deutschland,Franken,Nürnberg,Obol (MA),Obol (MA)
18234222,Nürnberg: Reichsmünzstätte,1268,1273,5,Spätmittelalter,Deutschland,Franken,Nürnberg,Denar (MA),Denar (MA)
18234223,Nürnberg: Reichsmünzstätte,1316,1378,62,Spätmittelalter,Deutschland,Franken,Nürnberg,Heller,Heller
18234224,Nürnberg: Reichsmünzstätte,1361,1419,58,Spätmittelalter,Deutschland,Franken,Nürnberg,Heller,Heller
18234225,Nürnberg: Reichsmünzstätte,1368,1437,69,Spätmittelalter,Deutschland,Franken,Nürnberg,Heller,Heller
18234245,Nürnberg: Reichsmünzstätte,1368,1437,69,Spätmittelalter,Deutschland,Franken,Nürnberg,Goldgulden,Goldgulden
18234246,Nürnberg: Reichsmünzstätte,1368,1437,69,Spätmittelalter,Deutschland,Franken,Nürnberg,Goldgulden,Goldgulden
18234247,Nürnberg: Reichsmünzstätte,1368,1437,69,Spätmittelalter,Deutschland,Franken,Nürnberg,Goldgulden,Goldgulden
18234248,Nürnberg: Reichsmünzstätte,1368,1437,69,Spätmittelalter,Deutschland,Franken,Nürnberg,Goldgulden,Goldgulden
18234270,Syrakus,-420,-416,4,Klassik,Italien,Sizilien,Syrakus,,
18234271,Syrakus,-420,-416,4,Klassik,Italien,Sizilien,Syrakus,,
18234272,Syrakus,-420,-416,4,Klassik,Italien,Sizilien,Syrakus,,
18234275,"Rank-Broadley, Ian und Lida Cardozo Kindersley: Mark Blackburn",1952,2011,59,Moderne seit 1900,Großbritannien,,,,
18234278,"Vaughan, Avril: Philip Grierson",1937,2006,69,Moderne seit 1900,Großbritannien,,,,
18234295,Galaria,-430,-430,0,Klassik,Italien,Sizilien,Galaria,Litra,Litra
18234298,Galaria,-460,-460,0,Klassik,Italien,Sizilien,Galaria,Litra,Litra
18234300,Galaria,-460,-460,0,Klassik,Italien,Sizilien,Galaria,Litra,Litra
18234338,Neapel und Sizilien: Karl I.,1227,1285,58,Spätmittelalter,Italien,Kampanien,Neapel,Saluto d'argento,Saluto d'argento
18234339,Neapel: Robert von Anjou,1278,1343,65,Spätmittelalter,Italien,Kampanien,Neapel?,Gigliato,Gigliato
18234343,"Sturm, Paul: Hugo Grünthal",1859,1936,77,Jugendstil,Deutschland,Brandenburg,Berlin,,
18234367,Galerius Maximianus,250,311,61,Römische Spätantike,Ägypten,Ägypten,Alexandria,Argenteus,Argenteus
18234370,"Leoni, Leone: Bacchio Bandinelli",1509,1590,81,Renaissance,Italien,,,,
18234371,"Weddig, Heinz: Rudolf Virchow",1870,1902,32,Jugendstil,Deutschland,,,,
18234372,"Fleischhacker, Leopold: Rudolf Virchow",1882,1946,64,Jugendstil,Deutschland,Brandenburg,Berlin?,,
18234373,"Legastelois, Jules-Prosper: Amerikanisches Expeditionskorps",1885,1931,46,Moderne seit 1900,Frankreich,Île-de-France,Paris,,
18234375,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,Drachme,Drachme
18234376,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,Drachme,Drachme
18234377,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,Drachme,Drachme
18234378,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,Drachme,Drachme
18234379,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,Drachme,Drachme
18234380,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,Drachme,Drachme
18234419,"Wissaert, Paul: Antwerpen 1914",1885,1972,87,Moderne seit 1900,Belgien,,Brüssel (Bruxelles),,
18234420,"Theunis, Pierre: Namur 1914",1883,1950,67,Moderne seit 1900,Belgien,,Brüssel (Bruxelles),,
18234421,"Mauquoy, Alfonse: Heldengedenken 1914-1918",1880,1950,70,Moderne seit 1900,Belgien,,Brüssel (Bruxelles),,
18234422,"Valériola, Edmond de: Das trauernde Belgien",1877,1956,79,Moderne seit 1900,Belgien,,Brüssel (Bruxelles),,
18234423,"Yencesse, Ovide: Marschall Ferdinand Foch",1869,1947,78,Moderne seit 1900,Frankreich,,,,
18234424,Cammin: Bistum,1577,1620,43,Barock,Polen,Pommern,Köslin (Koszalin)?,Doppelschilling,Doppelschilling
18234425,"Hannaux, Emmanuel: Metz 1918",1855,1934,79,Moderne seit 1900,Frankreich,,,,
18234426,"Enzola, Gianfrancesco: Bianca Pellegrini",1430,1513,83,Renaissance,Italien,,,,
18234427,Kyme,110,130,20,Römische Kaiserzeit,Türkei,Aeolis,Kyme,,
18234428,Trapezus,203,222,19,Römische Spätantike,Türkei,Pontos,Trapezus,,
18234430,Umayyaden: Abd al-Malik,646,705,59,Frühmittelalter,Armenien,,Dvin (Dabil),Dirhem,Dirhem
18234433,Umayyaden: Omar ibn Abd-el-Aziz,719,720,1,Frühmittelalter,Irak,,Kufa,Dirhem,Dirhem
18234436,Umayyaden: al-Walid,668,715,47,Frühmittelalter,Iran,,Bishapur (Sabur),1/2 Dirhem?,Dirhem
18234438,Umayyaden: al-Walid I.,668,715,47,Frühmittelalter,Irak,,Wasit,Dirhem,Dirhem
18234440,Umayyaden: Yazid II. ibn Abd al-Malik,721,724,3,Frühmittelalter,Tunesien,,Kairouan (Qairawān),Dirhem,Dirhem
18234444,Stern: Das dankbare Frankreich,1918,1918,0,Moderne seit 1900,Frankreich,Île-de-France,Paris,,
18234452,Aigeai,-42,37,79,Römische Kaiserzeit,Türkei,Kilikien,Aigeai,,
18234453,Aigeai,41,55,14,Römische Kaiserzeit,Türkei,Kilikien,Aigeai,,
18234458,Aigeai,237,249,12,Römische Kaiserzeit,Türkei,Kilikien,Aigeai,,
18234460,Aigeai,200,262,62,Römische Kaiserzeit,Türkei,Kilikien,Aigeai,,
18234464,Kassandreia,121,180,59,Römische Kaiserzeit,Griechenland,Makedonien,Kassandreia,,
18234487,Nerva,30,98,68,Römische Kaiserzeit,Italien,Italia,Rom,As,As
18234492,"Rheinsberg, Stadt: 25 Pfennig 1921",1921,1921,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,25 Pfennig, Pfennig
18234493,"Rheinsberg, Stadt: 50 Pfennig 1921",1921,1921,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,50 Pfennig, Pfennig
18234494,"Rheinsberg, Stadt: 50 Pfennig 1921",1712,1786,74,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,50 Pfennig, Pfennig
18234495,"Rheinsberg, Stadt: 50 Pfennig 1921",1921,1921,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,50 Pfennig, Pfennig
18234496,"Rheinsberg, Stadt: 75 Pfennig 1921",1921,1921,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,75 Pfennig, Pfennig
18234497,"Rheinsberg, Stadt: 75 Pfennig 1921",1921,1921,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,75 Pfennig, Pfennig
18234498,"Rheinsberg, Stadt: 25 Pfennig 1922",1922,1922,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,25 Pfennig, Pfennig
18234499,"Rheinsberg, Stadt: 25 Pfennig 1922",1922,1922,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,25 Pfennig, Pfennig
18234500,"Rheinsberg, Stadt: 25 Pfennig 1922",1922,1922,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,25 Pfennig, Pfennig
18234501,"Rheinsberg, Stadt: 25 Pfennig 1922",1922,1922,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,25 Pfennig, Pfennig
18234502,"Rheinsberg, Stadt: 25 Pfennig 1922",1922,1922,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,25 Pfennig, Pfennig
18234503,"Rheinsberg, Stadt: 25 Pfennig 1922",1922,1922,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,25 Pfennig, Pfennig
18234504,"Rheinsberg, Stadt: 25 Pfennig 1922",1922,1922,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,25 Pfennig, Pfennig
18234505,"Rheinsberg, Stadt: 50 Pfennig 1922",1922,1922,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,50 Pfennig, Pfennig
18234506,"Rheinsberg, Stadt: 50 Pfennig 1922",1922,1922,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,50 Pfennig, Pfennig
18234507,"Rheinsberg, Stadt: 50 Pfennig 1922",1922,1922,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,50 Pfennig, Pfennig
18234508,"Rheinsberg, Stadt: 50 Pfennig 1922",1922,1922,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,50 Pfennig, Pfennig
18234509,"Rheinsberg, Stadt: 50 Pfennig 1922",1922,1922,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,50 Pfennig, Pfennig
18234510,"Rheinsberg, Stadt: 75 Pfennig 1922",1922,1922,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,75 Pfennig, Pfennig
18234511,"Rheinsberg, Stadt: 75 Pfennig 1922",1922,1922,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,75 Pfennig, Pfennig
18234512,"Rheinsberg, Stadt: 75 Pfennig 1922",1922,1922,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,75 Pfennig, Pfennig
18234513,"Rheinsberg, Stadt: 75 Pfennig 1922",1922,1922,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,75 Pfennig, Pfennig
18234514,"Rheinsberg, Stadt: 75 Pfennig 1922",1922,1922,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,75 Pfennig, Pfennig
18234515,"Rheinsberg, Stadt: 75 Pfennig 1922",1922,1922,0,Moderne seit 1900,Deutschland,Brandenburg,Rheinsberg,75 Pfennig, Pfennig
18234518,Philippopolis,188,217,29,Römische Kaiserzeit,Bulgarien,Thrakien,Philippopolis,,
18234521,Philippopolis,188,217,29,Römische Kaiserzeit,Bulgarien,Thrakien,Philippopolis,,
18234576,Baktrien: Eukratides I.,-170,-145,25,Hellenismus,Afghanistan,Baktrien,,,
18234577,Baktrien: Eukratides I.,-170,-145,25,Hellenismus,Afghanistan,Baktrien,,Tetradrachme,Tetradrachme
18234578,Baktrien: Agathokles,-190,-180,10,Hellenismus,Afghanistan,Baktrien,,,
18234579,Baktrien: Apollodotos I.,-180,-160,20,Hellenismus,Afghanistan,Baktrien,,Drachme,Drachme
18234580,Karolinger: Pippin der Kurze,754,768,14,Frühmittelalter,Frankreich,Cher,Bourges?,Denar (MA),Denar (MA)
18234581,Karolinger: Pippin der Kurze,754,768,14,Frühmittelalter,Frankreich,Cher,Bourges?,Denar (MA),Denar (MA)
18234600,"Schwedt, Stadt: 25 Pfennig 1918",1918,1918,0,Moderne seit 1900,Deutschland,Brandenburg,Schwedt,25 Pfennig, Pfennig
18234601,"Schwedt, Stadt: 50 Pfennig 1918",1918,1918,0,Moderne seit 1900,Deutschland,Brandenburg,Schwedt,50 Pfennig, Pfennig
18234602,"Schwedt, Stadt: 25 Pfennig 1920",1920,1920,0,Moderne seit 1900,Deutschland,Brandenburg,Schwedt,25 Pfennig, Pfennig
18234603,"Schwedt, Stadt: 50 Pfennig 1920",1920,1920,0,Moderne seit 1900,Deutschland,Brandenburg,Schwedt,50 Pfennig, Pfennig
18234604,Schwedter Kaufmannschaft: 10 Pfennig 1921,1921,1922,1,Moderne seit 1900,Deutschland,Brandenburg,Schwedt,10 Pfennig, Pfennig
18234605,Schwedter Kaufmannschaft: 25 Pfennig 1921,1921,1922,1,Moderne seit 1900,Deutschland,Brandenburg,Schwedt,25 Pfennig, Pfennig
18234606,Schwedter Kaufmannschaft: 50 Pfennig 1921,1921,1922,1,Moderne seit 1900,Deutschland,Brandenburg,Schwedt,50 Pfennig, Pfennig
18234607,Ptolemäer: Ptolemaios III.,-284,-222,62,Hellenismus,Ägypten,Ägypten,Alexandria,Oktodrachme,Oktodrachme
18234608,Ptolemäer: Ptolemaios III.,-284,-222,62,Hellenismus,Ägypten,Ägypten,Alexandria,Oktodrachme,Oktodrachme
18234609,Schwedter Kaufmannschaft: 50 Pfennig 1921,1921,1922,1,Moderne seit 1900,Deutschland,Brandenburg,Schwedt,50 Pfennig, Pfennig
18234610,Schwedter Tageblatt: 1 Pfennig 1925?,1925,1925,0,Moderne seit 1900,Deutschland,Brandenburg,Schwedt,Pfennig, Pfennig
18234611,Schwedter Tageblatt: 10 Pfennig 1925?,1925,1925,0,Moderne seit 1900,Deutschland,Brandenburg,Schwedt,10 Pfennig, Pfennig
18234612,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,Drachme,Drachme
18234613,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,Drachme,Drachme
18234614,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,Drachme,Drachme
18234615,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,Drachme,Drachme
18234617,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,Drachme,Drachme
18234618,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,Drachme,Drachme
18234620,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,Drachme,Drachme
18234621,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,1/2 Drachme (Hemidrachme), Drachme (Hemidrachme)
18234622,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,1/2 Drachme (Hemidrachme), Drachme (Hemidrachme)
18234624,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,1/2 Drachme (Hemidrachme), Drachme (Hemidrachme)
18234625,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,1/2 Drachme (Hemidrachme), Drachme (Hemidrachme)
18234626,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,1/2 Drachme (Hemidrachme), Drachme (Hemidrachme)
18234628,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,1/2 Drachme (Hemidrachme), Drachme (Hemidrachme)
18234629,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,1/2 Drachme (Hemidrachme), Drachme (Hemidrachme)
18234630,Byzantion,-387,-339,48,Klassik,Türkei,Thrakien,Byzantion,Drachme,Drachme
18234631,Byzantion,-411,-386,25,Klassik,Türkei,Thrakien,Byzantion,1/2 Drachme (Hemidrachme), Drachme (Hemidrachme)
18234633,Byzantion,-387,-339,48,Klassik,Türkei,Thrakien,Byzantion,Tetradrachme,Tetradrachme
18234634,Byzantion,-387,-339,48,Klassik,Türkei,Thrakien,Byzantion,Tetradrachme,Tetradrachme
18234636,Byzantion,-387,-339,48,Klassik,Türkei,Thrakien,Byzantion,Tetradrachme,Tetradrachme
18234637,Byzantion,-387,-339,48,Klassik,Türkei,Thrakien,Byzantion,Tetradrachme,Tetradrachme
18234638,Byzantion,-387,-339,48,Klassik,Türkei,Thrakien,Byzantion,Tetradrachme,Tetradrachme
18234639,Byzantion,-387,-339,48,Klassik,Türkei,Thrakien,Byzantion,Tetradrachme,Tetradrachme
18234640,Byzantion,-387,-339,48,Klassik,Türkei,Thrakien,Byzantion,Tetradrachme,Tetradrachme
18234641,Byzantion,-387,-339,48,Klassik,Türkei,Thrakien,Byzantion,Drachme,Drachme
18234642,Byzantion,-387,-339,48,Klassik,Türkei,Thrakien,Byzantion,Drachme,Drachme
18234643,"Schenkel, Friedrich: Drohen des Krieges",1877,1915,38,Moderne seit 1900,Deutschland,Brandenburg,Berlin?,,
18234646,"Schenkel, Friedrich: Ausbruch des Krieges",1877,1915,38,Moderne seit 1900,Deutschland,Brandenburg,Berlin?,,
18234647,"Bosselt, Rudolf: Gründung der Universität Frankfurt",1871,1938,67,Moderne seit 1900,Deutschland,,,,
