id,title,date_earliest,date_latest,production_country,production_region,production_minting_place,x,y,width,height
45886,Serdika,188,217,Bulgarien,Thrakien,Serdica,119,1302,32,31
45887,Serdika,188,217,Bulgarien,Thrakien,Serdica,151,1302,32,31
45888,Serdika,188,217,Bulgarien,Thrakien,Serdica,183,1302,32,31
45889,Serdika,188,217,Bulgarien,Thrakien,Serdica,215,1302,31,31
45890,Serdika,188,217,Bulgarien,Thrakien,Serdica,246,1302,30,31
45891,Serdika,188,217,Bulgarien,Thrakien,Serdica,276,1302,31,31
45892,Serdika,188,217,Bulgarien,Thrakien,Serdica,307,1302,31,31
45893,Serdika,188,217,Bulgarien,Thrakien,Serdica,338,1302,31,31
45894,Serdika,188,217,Bulgarien,Thrakien,Serdica,369,1302,31,31
45895,Serdika,188,217,Bulgarien,Thrakien,Serdica,400,1302,30,31
45896,Serdika,188,217,Bulgarien,Thrakien,Serdica,430,1302,31,31
45897,Serdika,188,217,Bulgarien,Thrakien,Serdica,461,1302,31,31
45898,Serdika,188,217,Bulgarien,Thrakien,Serdica,492,1302,31,31
45899,Serdika,188,217,Bulgarien,Thrakien,Serdica,523,1302,31,31
45900,Serdika,188,217,Bulgarien,Thrakien,Serdica,554,1302,31,31
45901,Serdika,188,217,Bulgarien,Thrakien,Serdica,585,1302,31,31
45902,Serdika,188,217,Bulgarien,Thrakien,Serdica,616,1302,31,31
45903,Serdika,188,217,Bulgarien,Thrakien,Serdica,647,1302,31,31
45904,Serdika,188,217,Bulgarien,Thrakien,Serdica,678,1302,31,31
45905,Serdika,188,217,Bulgarien,Thrakien,Serdica,709,1302,32,31
45909,Serdika,188,217,Bulgarien,Thrakien,Serdica,741,1302,31,31
45910,Serdika,188,217,Bulgarien,Thrakien,Serdica,772,1302,30,31
45911,Serdika,188,217,Bulgarien,Thrakien,Serdica,802,1302,31,31
45912,Serdika,188,217,Bulgarien,Thrakien,Serdica,833,1302,33,31
45913,Serdika,188,217,Bulgarien,Thrakien,Serdica,866,1302,32,31
45920,Serdika,188,217,Bulgarien,Thrakien,Serdica,898,1302,31,31
45921,Serdika,188,217,Bulgarien,Thrakien,Serdica,929,1302,32,31
45922,Serdika,188,217,Bulgarien,Thrakien,Serdica,961,1302,32,31
45923,Serdika,188,217,Bulgarien,Thrakien,Serdica,993,1302,32,31
45924,Serdika,188,217,Bulgarien,Thrakien,Serdica,1025,1302,30,31
45925,Serdika,188,217,Bulgarien,Thrakien,Serdica,1055,1302,31,31
45926,Serdika,188,217,Bulgarien,Thrakien,Serdica,1086,1302,30,31
45927,Serdika,188,217,Bulgarien,Thrakien,Serdica,1116,1302,30,31
45928,Serdika,188,217,Bulgarien,Thrakien,Serdica,1146,1302,31,31
45929,Serdika,188,217,Bulgarien,Thrakien,Serdica,1177,1302,31,31
45930,Serdika,188,217,Bulgarien,Thrakien,Serdica,1208,1302,32,31
45931,Serdika,188,217,Bulgarien,Thrakien,Serdica,1240,1302,30,31
45932,Serdika,188,217,Bulgarien,Thrakien,Serdica,1270,1302,30,31
45933,Serdika,188,217,Bulgarien,Thrakien,Serdica,1300,1302,31,31
45934,Serdika,188,217,Bulgarien,Thrakien,Serdica,1331,1302,30,31
45935,Caesarea: Hadrianus,76,138,Türkei,Kappadokien,Caesarea (Kayseri),1361,1302,36,31
45936,Caesarea: Hadrianus,76,138,Türkei,Kappadokien,Caesarea (Kayseri),1397,1302,32,31
45937,Serdika,188,217,Bulgarien,Thrakien,Serdica,1429,1302,32,31
45939,Alexandria: Diocletianus,245,313,Ägypten,Ägypten,Alexandria,1461,1302,33,31
45940,Alexandria: Diocletianus,245,313,Ägypten,Ägypten,Alexandria,1494,1302,32,31
45941,Alexandria: Hadrianus,76,138,Ägypten,Ägypten,Alexandria,1526,1302,31,31
45942,Alexandria: Hadrianus,76,138,Ägypten,Ägypten,Alexandria,0,1333,32,31
45944,Serdika,188,217,Bulgarien,Thrakien,Serdica,32,1333,35,31
45945,Serdika,188,217,Bulgarien,Thrakien,Serdica,67,1333,31,31
45946,Serdika,188,217,Bulgarien,Thrakien,Serdica,98,1333,33,31
45947,Serdika,188,217,Bulgarien,Thrakien,Serdica,131,1333,32,31
45952,Serdika,189,211,Bulgarien,Thrakien,Serdica,163,1333,31,31
45962,Serdika,189,211,Bulgarien,Thrakien,Serdica,194,1333,31,31
45963,Serdika,189,211,Bulgarien,Thrakien,Serdica,225,1333,32,31
45973,Serdika,188,217,Bulgarien,Thrakien,Serdica,257,1333,32,31
45974,Serdika,189,211,Bulgarien,Thrakien,Serdica,289,1333,31,31
45975,Serdika,189,211,Bulgarien,Thrakien,Serdica,320,1333,31,31
45976,Serdika,189,211,Bulgarien,Thrakien,Serdica,351,1333,31,31
45977,Serdika,189,211,Bulgarien,Thrakien,Serdica,382,1333,31,31
45978,Serdika,213,268,Bulgarien,Thrakien,Serdica,413,1333,32,31
45981,Karolinger: Karl der Große,747,814,Frankreich,Haute-Garonne,Toulouse,445,1333,31,31
45991,Thrakien: Spokes,-360,-360,Griechenland,Thrakien,Abdera,476,1333,32,31
45996,Abdera,-366,-366,Griechenland,Thrakien,Abdera,508,1333,33,31
45999,Abdera,-395,-360,Griechenland,Thrakien,Abdera,541,1333,30,31
46003,Abdera,-395,-360,Griechenland,Thrakien,Abdera,571,1333,32,31
46004,Abdera,-395,-360,Griechenland,Thrakien,Abdera,603,1333,31,31
46009,Abdera,-395,-360,Griechenland,Thrakien,Abdera,634,1333,29,31
46011,Abdera,-395,-360,Griechenland,Thrakien,Abdera,663,1333,29,31
46013,Abdera,-300,-250,Griechenland,Thrakien,Abdera,692,1333,32,31
46014,Abdera,-300,-250,Griechenland,Thrakien,Abdera,724,1333,30,31
46017,Abdera,-300,-250,Griechenland,Thrakien,Abdera,754,1333,29,31
46018,Abdera,-300,-250,Griechenland,Thrakien,Abdera,783,1333,31,31
46019,Abdera,-300,-250,Griechenland,Thrakien,Abdera,814,1333,28,31
46020,Abdera,-336,-311,Griechenland,Thrakien,Abdera,842,1333,29,31
46021,Abdera,-346,-336,Griechenland,Thrakien,Abdera,871,1333,31,31
46023,Abdera,-336,-311,Griechenland,Thrakien,Abdera,902,1333,31,31
46024,Abdera,-336,-311,Griechenland,Thrakien,Abdera,933,1333,31,31
46026,Abdera,-336,-311,Griechenland,Thrakien,Abdera,964,1333,29,31
46027,Abdera,-336,-311,Griechenland,Thrakien,Abdera,993,1333,33,31
46028,Abdera,-336,-311,Griechenland,Thrakien,Abdera,1026,1333,27,31
46029,Abdera,-336,-311,Griechenland,Thrakien,Abdera,1053,1333,33,31
46030,Abdera,-336,-311,Griechenland,Thrakien,Abdera,1086,1333,32,31
46031,Abdera,-336,-311,Griechenland,Thrakien,Abdera,1118,1333,31,31
46032,Abdera,-336,-311,Griechenland,Thrakien,Abdera,1149,1333,31,31
46033,Abdera,-346,-336,Griechenland,Thrakien,Abdera,1180,1333,31,31
46034,Makedonien: Alexandros III.,-356,-323,Ägypten,Ägypten,Memphis,1211,1333,31,31
46035,Abdera,-346,-336,Griechenland,Thrakien,Abdera,1242,1333,31,31
46036,Abdera,-346,-336,Griechenland,Thrakien,Abdera,1273,1333,31,31
46037,Abdera,-360,-350,Griechenland,Thrakien,Abdera,1304,1333,29,31
46038,Abdera,-311,-280,Griechenland,Thrakien,Abdera,1333,1333,32,31
46039,Abdera,-311,-280,Griechenland,Thrakien,Abdera,1365,1333,31,31
46041,Abdera,-311,-280,Griechenland,Thrakien,Abdera,1396,1333,30,31
46042,Abdera,-311,-280,Griechenland,Thrakien,Abdera,1426,1333,32,31
46043,Abdera,-311,-280,Griechenland,Thrakien,Abdera,1458,1333,31,31
46044,Abdera,-311,-280,Griechenland,Thrakien,Abdera,1489,1333,30,31
46045,Abdera,-311,-280,Griechenland,Thrakien,Abdera,1519,1333,29,31
46047,Serdika,213,268,Bulgarien,Thrakien,Serdica,0,1364,31,31
46048,Abdera,-311,-280,Griechenland,Thrakien,Abdera,31,1364,29,31
46049,Serdika,213,268,Bulgarien,Thrakien,Serdica,60,1364,30,31
46050,Serdika,213,268,Bulgarien,Thrakien,Serdica,90,1364,30,31
46051,Abdera,-311,-280,Griechenland,Thrakien,Abdera,120,1364,31,31
46052,Abdera,-311,-280,Griechenland,Thrakien,Abdera,151,1364,33,31
46053,Abdera,-311,-280,Griechenland,Thrakien,Abdera,184,1364,32,31
46054,Abdera,-311,-280,Griechenland,Thrakien,Abdera,216,1364,29,31
46056,Abdera,-311,-280,Griechenland,Thrakien,Abdera,245,1364,29,31
46057,Abdera,-311,-280,Griechenland,Thrakien,Abdera,274,1364,32,31
46059,Abdera,-311,-280,Griechenland,Thrakien,Abdera,306,1364,33,31
46060,Abdera,-250,-150,Griechenland,Thrakien,Abdera,339,1364,32,31
46061,Hypaipa,14,19,Türkei,Lydien,Hypaipa,371,1364,30,31
46062,Abdera,-250,-150,Griechenland,Thrakien,Abdera,401,1364,30,31
46063,Abdera,-250,-150,Griechenland,Thrakien,Abdera,431,1364,31,31
46064,Abdera,-250,-150,Griechenland,Thrakien,Abdera,462,1364,31,31
46065,Abdera,-250,-150,Griechenland,Thrakien,Abdera,493,1364,30,31
46066,Abdera,-250,-150,Griechenland,Thrakien,Abdera,523,1364,30,31
46067,Abdera,-250,-150,Griechenland,Thrakien,Abdera,553,1364,33,31
46087,Abdera,-150,-50,Griechenland,Thrakien,Abdera,586,1364,29,31
46088,Abdera,-150,-50,Griechenland,Thrakien,Abdera,615,1364,32,31
46089,Abdera,-150,-50,Griechenland,Thrakien,Abdera,647,1364,29,31
46090,Abdera,-250,-150,Griechenland,Thrakien,Abdera,676,1364,31,31
46091,Abdera,-250,-150,Griechenland,Thrakien,Abdera,707,1364,30,31
46092,Abdera,-250,-150,Griechenland,Thrakien,Abdera,737,1364,31,31
46093,Abdera,-250,-150,Griechenland,Thrakien,Abdera,768,1364,33,31
46094,Abdera,-250,-150,Griechenland,Thrakien,Abdera,801,1364,32,31
46095,Abdera,-250,-150,Griechenland,Thrakien,Abdera,833,1364,33,31
46096,Abdera,-250,-150,Griechenland,Thrakien,Abdera,866,1364,30,31
46098,Fatimiden: Abu Tamim al-Muizz,931,975,Ägypten,Ägypten,Fustat (Kairo),896,1364,31,31
46100,Abdera,-250,-150,Griechenland,Thrakien,Abdera,927,1364,31,31
46102,Abdera,-250,-150,Griechenland,Thrakien,Abdera,958,1364,31,31
46103,Abdera,-250,-150,Griechenland,Thrakien,Abdera,989,1364,32,31
46104,Mopsion,-350,-300,Griechenland,Thessalien,Mopsion,1021,1364,31,31
46105,Abdera,-250,-150,Griechenland,Thrakien,Abdera,1052,1364,30,31
46107,Abdera,-250,-150,Griechenland,Thrakien,Abdera,1082,1364,34,31
46110,Abdera,-300,-250,Griechenland,Thrakien,Abdera,1116,1364,33,31
46111,Abdera,-300,-250,Griechenland,Thrakien,Abdera,1149,1364,31,31
46112,Abdera,-300,-250,Griechenland,Thrakien,Abdera,1180,1364,29,31
46113,Abdera,-300,-250,Griechenland,Thrakien,Abdera,1209,1364,30,31
46114,Abdera,-300,-250,Griechenland,Thrakien,Abdera,1239,1364,32,31
46115,Abdera,-300,-250,Griechenland,Thrakien,Abdera,1271,1364,32,31
46116,Abdera,-300,-250,Griechenland,Thrakien,Abdera,1303,1364,33,31
46117,Abdera,53,117,Griechenland,Thrakien,Abdera,1336,1364,30,31
46118,Abdera,76,138,Griechenland,Thrakien,Abdera,1366,1364,31,31
46119,Arabia: Traianus,53,117,Italien,Italia,Rom,1397,1364,31,31
46128,Nakrasa,69,96,Türkei,Lydien,Nakrasa,1428,1364,32,31
46148,Lettland: 2014 Riga,1949,2014,Deutschland,Baden-Württemberg,Stuttgart,1460,1364,31,31
46180,Alexandria Troas,213,268,Türkei,Troas,Alexandria Troas,1491,1364,31,31
46205,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1522,1364,31,31
46207,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,0,1395,31,31
46209,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,31,1395,32,31
46215,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,63,1395,31,31
46217,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,94,1395,30,31
46219,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,124,1395,30,31
46220,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,154,1395,31,31
46221,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,185,1395,32,31
46222,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,217,1395,30,31
46223,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,247,1395,30,31
46224,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,277,1395,30,31
46225,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,307,1395,29,31
46226,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,336,1395,31,31
46227,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,367,1395,30,31
46228,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,397,1395,31,31
46229,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,428,1395,32,31
46230,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,460,1395,32,31
46231,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,492,1395,31,31
46232,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,523,1395,31,31
46233,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,554,1395,31,31
46234,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,585,1395,32,31
46235,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,617,1395,31,31
46236,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,648,1395,31,31
46237,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,679,1395,31,31
46238,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,710,1395,32,31
46239,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,742,1395,31,31
46240,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,773,1395,30,31
46241,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,803,1395,32,31
46242,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,835,1395,30,31
46243,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,865,1395,31,31
46244,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,896,1395,31,31
46245,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,927,1395,30,31
46246,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,957,1395,31,31
46247,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,988,1395,34,31
46248,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1022,1395,31,31
46249,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,1053,1395,32,31
46250,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1085,1395,32,31
46251,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,1117,1395,29,31
46252,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1146,1395,30,31
46253,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,1176,1395,31,31
46254,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,1207,1395,31,31
46255,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1238,1395,32,31
46256,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,1270,1395,29,31
46257,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,1299,1395,31,31
46258,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,1330,1395,31,31
46259,Anchialos,170,217,Bulgarien,Thrakien,Anchialos,1361,1395,32,31
46260,Anchialos,170,217,Bulgarien,Thrakien,Anchialos,1393,1395,31,31
46261,Anchialos,188,217,Bulgarien,Thrakien,Anchialos,1424,1395,33,31
46262,Anchialos,188,217,Bulgarien,Thrakien,Anchialos,1457,1395,31,31
46263,Anchialos,188,217,Bulgarien,Thrakien,Anchialos,1488,1395,31,31
46264,Anchialos,188,217,Bulgarien,Thrakien,Anchialos,1519,1395,31,31
46265,Anchialos,188,217,Bulgarien,Thrakien,Anchialos,0,1426,31,31
46266,Anchialos,188,217,Bulgarien,Thrakien,Anchialos,31,1426,33,31
46267,Anchialos,188,217,Bulgarien,Thrakien,Anchialos,64,1426,31,31
46268,Anchialos,188,217,Bulgarien,Thrakien,Anchialos,95,1426,31,31
46270,Anchialos,188,217,Bulgarien,Thrakien,Anchialos,126,1426,30,31
46271,Anchialos,188,217,Bulgarien,Thrakien,Anchialos,156,1426,32,31
46272,Anchialos,189,211,Bulgarien,Thrakien,Anchialos,188,1426,31,31
46274,Anchialos,189,211,Bulgarien,Thrakien,Anchialos,219,1426,32,31
46275,Anchialos,189,211,Bulgarien,Thrakien,Anchialos,251,1426,30,31
46276,Anchialos,189,211,Bulgarien,Thrakien,Anchialos,281,1426,31,31
46278,Anchialos,189,211,Bulgarien,Thrakien,Anchialos,312,1426,30,31
46279,Anchialos,189,211,Bulgarien,Thrakien,Anchialos,342,1426,32,31
46280,Anchialos,189,211,Bulgarien,Thrakien,Anchialos,374,1426,27,31
46282,Anchialos,189,211,Bulgarien,Thrakien,Anchialos,401,1426,30,31
46284,Anchialos,189,211,Bulgarien,Thrakien,Anchialos,431,1426,31,31
46285,Apollonia Pontika,-450,-400,Bulgarien,Thrakien,Apollonia Pontika,462,1426,29,31
46288,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,491,1426,34,31
46290,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,525,1426,32,31
46291,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,557,1426,31,31
46293,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,588,1426,32,31
46294,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,620,1426,31,31
46297,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,651,1426,31,31
46298,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,682,1426,32,31
46299,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,714,1426,31,31
46300,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,745,1426,30,31
46301,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,775,1426,32,31
46303,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,807,1426,31,31
46304,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,838,1426,31,31
46305,Apollonia Pontika,-420,-350,Bulgarien,Thrakien,Apollonia Pontika,869,1426,30,31
46306,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,899,1426,32,31
46307,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,931,1426,31,31
46309,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,962,1426,31,31
46310,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,993,1426,30,31
46311,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,1023,1426,30,31
46313,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,1053,1426,28,31
46314,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,1081,1426,31,31
46316,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,1112,1426,30,31
46317,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,1142,1426,34,31
46318,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,1176,1426,30,31
46319,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,1206,1426,31,31
46320,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,1237,1426,31,31
46321,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,1268,1426,32,31
46322,Anchialos,172,238,Bulgarien,Thrakien,Anchialos,1300,1426,31,31
46323,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1331,1426,31,31
46324,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1362,1426,32,31
46326,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1394,1426,31,31
46329,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,1425,1426,29,31
46331,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,1454,1426,31,31
46333,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,1485,1426,32,31
46335,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,1517,1426,32,31
46340,Kirchenstaat: Franciscus,1958,2014,Vatikan,,Rom,0,1457,31,31
46341,Kirchenstaat: Franciscus,1958,2014,Vatikan,,Rom,31,1457,31,31
46342,Kirchenstaat: Franciscus,1958,2014,Vatikan,,Rom,62,1457,31,31
46343,Kirchenstaat: Franciscus,1958,2014,Vatikan,,Rom,93,1457,31,31
46344,Kirchenstaat: Franciscus,1958,2014,Vatikan,,Rom,124,1457,31,31
46345,Kirchenstaat: Franciscus,1958,2014,Vatikan,,Rom,155,1457,31,31
46346,Kirchenstaat: Franciscus,1958,2014,Vatikan,,Rom,186,1457,31,31
46347,Kirchenstaat: Franciscus,1958,2014,Vatikan,,Rom,217,1457,31,31
46348,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,248,1457,32,31
46349,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,280,1457,31,31
46350,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,311,1457,30,31
46351,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,341,1457,31,31
46352,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,372,1457,31,31
46353,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,403,1457,32,31
46354,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,435,1457,31,31
46355,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,466,1457,31,31
46356,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,497,1457,30,31
46357,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,527,1457,32,31
46358,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,559,1457,31,31
46359,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,590,1457,30,31
46360,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,620,1457,31,31
46361,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,651,1457,30,31
46362,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,681,1457,31,31
46363,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,712,1457,32,31
46364,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,744,1457,30,31
46365,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,774,1457,31,31
46366,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,805,1457,31,31
46367,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,836,1457,29,31
46368,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,865,1457,31,31
46369,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,896,1457,31,31
46370,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,927,1457,30,31
46371,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,957,1457,31,31
46372,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,988,1457,30,31
46373,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,1018,1457,32,31
46374,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1050,1457,29,31
46375,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,1079,1457,31,31
46376,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,1110,1457,31,31
46377,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,1141,1457,30,31
46378,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,1171,1457,31,31
46379,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,1202,1457,31,31
46380,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,1233,1457,30,31
46381,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,1263,1457,30,31
46382,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1293,1457,31,31
46383,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,1324,1457,31,31
46384,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,1355,1457,28,31
46385,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1383,1457,28,31
46386,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,1411,1457,31,31
46387,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1442,1457,29,31
46388,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,1471,1457,31,31
46389,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1502,1457,28,31
46390,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,0,1488,29,31
46391,Anchialos,225,244,Bulgarien,Thrakien,Anchialos,29,1488,30,31
46392,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,59,1488,34,31
