id,last_name,first_name,date_earliest,date_latest
222f9aa7d6,Benno K.,Zehnder,1941,
3e7c12d4f9,Benno Angelo,Boog,,
c5ea497241,Oskar,Bider,1891,1919
f2ce6e5de9,Sylvia,Bühler,,
75e2a80172,T.,Eisenmann,,
7c8b03bc60,Jean François Antoine,Bovy,1795,1877
fdba600450,Paul,Burkhard,1888,1964
87e374848c,,"Gerhard I. (1344-1351), Herr zu Alpen",,1351
70bab1243b,,"Gerhard II. (1379-1401), Herr zu Alpen",,1401
eead36b0f4,,"Gumprecht II. (1422-1465), Herr zu Alpen und Vogt zu Köln",,1465
f214ce21a8,,"Gumprecht I. (1418-1422), Herr zu Alpen und Vogt zu Köln",,139
b0a951fdc5,,"Gumprecht I. (1351-1379), Herr zu Alpen und Vogt zu Köln",,
e8ef85e189,,Iulius Castus,,
379ae5c5e2,Christoph,Brettschneider,,
922c9c8a43,Balthasar,Zwirner,,
177335ae6b,Michael,Jan,,
a587f2b586,Georg,Reichart,,
490dea007b,,"Stephan (Etienne) II. de la Garde (1351-1359), Erzbischof von Arles",,
d8aa4982b3,,"Engelbert III. von der Mark (1345-1368), seit 1364 Erzbischof von Köln, bis 1364 Bischof von Lüttich",1304,1368
8c5cde4429,,"Dietrich von Hoorn-Perwez (1343-1380), Herr von Hoorn",,1380
7f26e4746a,,"Sigismondo Pandolfo Malatesta (1432-1468), seit 1432 Herr von Rimini",1417,1468
8ab6867117,,"Galeotto Roberto Malatesta (1429-1432), Herr von Rimini",1411,1432
33232ed7d8,,"Carlo Malatesta (1385-1429), Herr von Rimini, seit 1417 auch von Cesena",1368,1429
1da8792381,,Geitas,,
50be60004a,,Echenikos,,
d4276ee17d,,Publius Vitellius,,31
c945fee86b,Markus,Täubner,,
33d12db008,,Appius Claudius Martialis,,
5c0dbf528d,,"Spokes (um 360 v. Chr.), thrakischer Dynast",,
22cb067e32,,Noumenios (2),,
a43abe0170,,Mandron,,
a747932159,,Herogeiton,,
bcb13f57b5,,Simalos,,
6e490392a9,,Herodotos (2),,
6f7d93fcbf,,Athenaios (3),,
2ebbd161ca,,Archestratos,,
1bcc56b308,,Hekataios (2),,
d3bd15057b,,Hermonax,,
779ab45ed0,,Peithesileos,,
a646ad16ec,,Aristeas (2),,
4f1d97eeb2,,Euan...(2),,
f748833388,,Lyko...,,
a0b2ef60f8,,Menan...,,
c853aa1462,,Sche...,,
8163265c09,,Chairippos,,
1a6ca3c740,,Dionysas (2),,
c44c626d08,,Sosthenes (2),,
018afd4457,,Phaullos,,
5d10942935,,"Abu Tamim al-Muizz (341-365 AH/953-975), Kalif",931,975
f9700b95f8,,Alexandros (2),,
328fbed1b6,,Isagoras,,
585a248bda,Gabriella,Titotto,,
8fa7bb8526,,"Franciscus (seit 2013), Papst",1936,
303c634cbe,Orietta,Rossi,1968,
21dafe5d53,,Zopyros (2),,
5c0d906070,,Klean...,,
05e60a6c7d,,Loukios,,
ae21868956,,Kte...,,
66ddb176af,,Komy...,,
ebfe383614,,Ma...,,
f64420ee45,,Me...,,
5f82ecc75e,,Oi...,,
14f476cda0,,So... (2),,
666ffa16e6,,Akousileos,,
ebc682c219,,Eukydes,,
0105398a42,,Mys...,,
6fbd6642c3,,Thales,,
9beb25cedd,,Quintus Poppaeus Secundus,,
2292a3a45e,,Menogenes,,
2e44a8879a,,Metronax,,
69538b9dbe,,Metiana...,,
019779b77a,,Athena...,,
602b321921,,Aischrion,,
cf4c93fa9a,,Aristoteles,,
82c6ad1361,,Aristoxenos (2),,
63e87b1a03,,Aristopo...,,
4b913bb1da,,Ariphantos,,
1235c40c87,,Theondas,,
054da04278,,Xenot...,,
2a56520dac,,Aristagor(as),,
f3e7f10a63,,Deiklos,,
a17a3d8c5d,,Korabos,,
3e4a606096,,Hekatonymos,,
7dbdb761ea,,Pytheos (2),,
fc90c9686b,,Menippos (2),,
dac39be371,,Manlius Acilius Aviola,,97
67b887ece8,,Publius Porcius Laeca,,
9b6fdf7d1e,,Lucius Cassius Longinus (2),,
d9ff303e7a,,Pythok...,,
a6d97f2756,,Solon,,
c0027eb03c,,Sokle...,,
e1f471eff1,,Teisik...,,
e086d6a92a,,Charida...,,
dc87c0fd4b,,Pythonikos (3),,
4904be5ec8,,Anatharses,,
68bafc174f,,Theoxen...,,
9695d3d729,,Prox...,,
488a00176e,,Mene...,,
25b801a992,,Aker...,,
61450d91c1,,Theodo...,,
5c5d1d59c1,,Diodo...,,
a8c168083d,,Porthaon,,
da61040f30,,Simo... (2),,
2ae524bfd8,,Phryni...,,
f4b9889fe0,,"Mohammed Schah III. Lashkari (867-887 AH/1463-1482), Bahmani-Sultan",,
61e966a477,,"Mahmud Schah (887-924 AH/1482-1518), Bahmani-Sultan",,
7ad4515868,,"Nur-al-din Muhammad Jahangir (1014-1037 AH/1605-1627), Mogulkaiser",1569,1627
b9b01f19b1,,"Shihab-al-din Muhammad Schah Jahan I. (1037-1068 AH/1628-1658), Mogulkaiser",1592,1666
978971af39,,Pemptides,,
98873a345e,,"Muhiyuddin Muhammad Aurangzeb ‘Alamgir (1068-1118 AH/1657-1707), Mogulkaiser",1618,1707
6f7ffd68de,,"Azim-ush-Shan (1124 AH/1712), Mogulkaiser",1664,1712
5eb6b9eb72,,"Murad Bakhsh (1657-1658), Mogulprinz und Gouverneur",1624,1661
b1ce9fc32d,,"Muhammad Azam Schah (1118-1119 AH/1707), Mogulkaiser",1653,1707
184a422586,,"Schah Alam I. Bahadur (1119-1124 AH/1707-1712), Mogulkaiser",1643,1712
e4af337295,,"Jahandar Schah (1124 AH/1712-1713), Mogulkaiser",1661,1713
8f003a0883,,"Farrukhsiyar (1124-1131 AH/1713-1719), Mogulkaiser",1683,1719
98e31f3e07,,"Rafi-ud-Darjat (1131 AH/1719), Mogulkaiser",,
2d23e18926,,"Schah Jahan II. (1131 AH/1719), Mogulkaiser",,
36880542ba,,"Muhammad Schah (1131-1161 AH/1719-1748), Mogulkaiser",1702,1748
b6d8b73b09,,"Ahmad Schah Bahadur (1161-1167 AH/1748-1754), Mogulkaiser",1725,1775
e1134a52b5,,"Johann Friedrich (1569-1600), Herzog",1542,1600
4772f6542e,Gregor,Westphal,,
34d486c34f,Philipp,Cradell,,
da07865554,Johannes (Hans),Schambach,,
61eb5a97a6,Daniel,Sailer,1571,1645
e226d389c8,,"Anna von Schleswig-Holstein-Sonderburg, Herzogin von Pommern",1577,1616
5a22fb1776,,"Bogislav XIV. (1617-1637), seit 1625 Herzog von Pommern, seit 1617 Herzog von Pommern-Stettin",1580,1637
ceb6a9a439,Christian,Wilcke,,
3c7467c4ad,Gottfried,Tabbert,,
66c070905c,Johann,Martens,,
6af0cf9738,,"Waraw’îl Ghaylân (ca. 25-40 n. Chr.), König von Qataban",,
2f5eda22cd,,"Ulrich (1618-1622), Herzog von Pommern, Bischof von Cammin (Kamień Pomorski)",1589,1622
aa10516e61,,"Franz I. (1618-1620), Herzog von Pommern, Bischof von Cammin (Kamień Pomorski) 1602-1620",1577,1620
825a9cbc62,Klaus,Kowalski,1929,
17eb5b52cf,,"Barnim IX. (1523/1531-1569), bis 1531 Herzog von Pommern, dann von Pommern-Stettin",1501,1573
c8459d6734,,"Georg I. (1523-1531), Herzog von Pommern",1493,1531
39514f90de,,Mithradates I. Kallinikos von Kommagene,,-70
a9e0533fe5,,"Jakob VII. Appiani (1594-1603), Fürst von Piombino",1581,1603
38b5b0d4bc,Arthur,Wellesley,1769,1852
176dc61fee,,"Wilhelm II. (1840-1849), König der Niederlande",1792,1849
aa0acc5b6f,Henry William,"Paget, seit 1812 Earl Uxbridge, seit 1815 Marquess of Anglesey",1768,1854
d0aa44bf14,,"Philippe (seit 2013), König der Belgier",1960,
b3d6905ba3,Bernard,Gillard,1951,
b41af10748,,Claudius Bellicus,,
74abce91aa,,Suellius Marcianus,,
feda29c21c,,Aemilius Iustus,,
c3b6e98755,,Lupinus,,
175ab67183,,Volumnius,,
f10e7505e6,,Hike...,,
b8fdc006cf,,Heli...,,
445fc6c3a7,,Oinia...,,
77d2d711d3,,Dioskouridas,,
ee7f28af18,,Dio...,,
9e74c06ed8,,Eupha... (2),,
dea6d61538,,Koi...,,
e496959d67,,Klean...(2),,
7c5c824504,,Eupro...,,
53f57b37ca,,Heka...,,
87a7c76a6d,,Hestiai...,,
0792dc6e97,,Herakleos,,
70d3dba515,,Themi...,,
2019a6177a,,The...,,
fb9031e933,,Lakon,,
9c5a147352,,Xeno... (2),,
9c02d1705e,,Marcus Egnatius,,
6c79971dbc,,Quintus Octavius,,
55fc25e92b,,Rodbert,,
9a00910d86,,Raul,,
a72e9528f0,,Lanfram,,
22b97a561d,,Ricard (2),,
ec36164837,,Ricard,,
f69bb35d4a,,Willem De,,
9345ad4813,,Griffin,,
b1cd502680,,Accard,,
d5dd173054,,Gaius Iulius Kallikles,,
2b659e4990,,Kallinikos,,
ff724d3a95,,Gaius Iulius Archelaus Antiochos Epiphanes,,
106e267152,,Quintus Cornuficius,,
7934157812,,"Nikokles (ca. 321-306 v. Chr.), König von Paphos",,-306
e841f60f74,,Lucius Staius Murcus,,
82abaf8f14,,Tatianos,,
4877a48c0a,Miguel,Viana,,
7490e0cce4,,"Pius VII. (1800-1823), Papst",1742,1823
6a0da5f91f,Giovanni,Hamerani,1763,1846
bf84f1d7c7,,Antiphanes,,
8ccae84303,,Apollodoros (3),,
4f460d0bc9,,Mormottos,,
b83786da9f,,Areos?,,
462ee1e9ad,,Soterides,,
18635ae120,,Melanippides,,
e937d0131b,,Menephron,,
110d524eb5,,Demetrios (4),,
5d6052ed63,,Demophon Dionys...,,
15d07f5905,,Diopeithes Zenidos,,
157b0e3777,,Diogenes,,
facc0c641f,,Dionysios (2),,
70d20da76c,,Menephron Menephronos,,
019580dbbf,,Euelthos,,
0104c2ebed,,A[...]oros,,
5c53876043,,Diophanes (2),,
41e1b3f848,,Hephaistion,,
67b6df7c92,,Stasion,,
3d2d51570b,,Teisylos,,
f41be03746,,Xouthos,,
b78854781b,,Philippos,,
433192b9f4,,Marcus Paccius,,
4d83e8115b,,Ainetor,,
f0f34eb6d8,,Aristoboulos,,
ca65feea4f,,Damokrines,,
96c5a22916,,Aphilas,,
5e4976df23,,"Mehmed IV. (1058-1099 AH/1648-1687), Sultan",1642,1693
16f8cc10b0,,Mustafa III. (1757-1774/1171-1187 AH),1717,1774
27f95fb4e6,,"Naser al-Din Schah (1848-1896), Schah von Persien",1831,1896
99b407a5d3,,"Wanli (1572-1620), Kaiser von China",1563,1620
87188d8095,,Lucius Appuleius Saturninus,,
d7c4efa2ef,,Titus Cloelius (2),,
c5b18657fb,,Tiberius Quinc(tius/tilius),,
13ef10a042,,Lucius Cornelius Scipio Asiaticus,,
980394bf7b,,Marcus Herennius,,
cdf84f8410,,"Gebhard II. Truchseß von Waldburg (1577-1583), Erzbischof",1547,1601
dfc46736e4,,M. Cestius,,
ec00960f5c,,L. Munatius Plancus (2),,
02bfc8f0fd,,"Heribert (999-1021), Erzbischof von Köln",970,1021
e7fbbd29ea,,Agrippinos,,
da66c6f156,,"Hermann von Hessen (1480-1508), Erzbischof von Köln, seit 1498 auch Bischof von Paderborn",1450,1508
56d991cba3,Alina,Hoyer,,
7709874a3c,Stefan,Klein,1969,
b2a846ee0d,,"Philipp II. von Daun (1508-1515), Erzbischof von Köln",1463,1515
ff4e133c18,,"Otto I. (1227/1235-1252), Herzog von Braunschweig und Lüneburg",1204,1252
5df367053e,,Antigonos (3),,
231402f901,,Antipatros (1),,
f68d872c78,,Apollonios (3),,
9ba2648609,,Damaratas,,
2f529a3638,,Teimostratos,,
0f27cbe30b,,Epikrates (2),,
cc5bdec424,,Eudoros,,
609c69c995,,Zenodotos (2),,
47ad086791,,Hierokles,,
ed1555606c,,Phainilas,,
6fb94587ea,,Chareinos,,
1a16533118,,Satyros (2),,
abbd91fd87,,Sosthenes (3),,
f78957fba4,,"Caesare d'Este (1597-1628), Herzog von Modena und Reggio",1552,1628
a1232acada,,"Francesco I. d'Este (1629-1658), Herzog von Modena und Reggio",1610,1658
aa1c8c8f8d,Joseffo,Teseo,,
e97c73ece7,,"Rinaldo d'Este (1694-1737), Herzog von Modena und Reggio",1655,1737
c9b50b8ace,,"Francesco III. d'Este (1737-1780), Herzog von Modena und Reggio",1698,1780
cb10cc0bc9,Johannes,Krieg,,
75b11aac9c,Andreas,Weber,,
0ee9a5326f,Hans,Gruber,,
203b063d1d,Heinrich,Pechstein (Backstein/Packstein),,
2c8ed11ca2,,Kallaisch (irrig Chillares),,
3bc7c595c7,Andreas,Detmer,,
580efba2aa,Conrad,Marquart,,
