id,title,subdivision,diameter,weight,date_earliest,date_latest,production_country,production_region,production_minting_place,production_material,finding_country,x,y,width
50924,Makedonien: Alexandros III.,"Griechen, Hellenismus",19,8.51,-332,-323,Egypt,Ägypten,Memphis,Gold,,957,520,42
50925,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,4.27,-325,-323,Turkey,Ionien,Magnesia am Mäander?,Silver,,999,520,39
50926,Makedonien: Alexandros III.,"Griechen, Hellenismus",12,1.78,-334,-323,Turkey,Lydien,Sardis,Silver,,1038,520,38
50927,Makedonien: Philippos III.,"Griechen, Hellenismus",17,4.22,-323,-319,Turkey,Lydien,Sardis,Silver,,1076,520,41
50928,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,6.54,-336,-323,Greece,Makedonien,,Bronze,,1117,520,40
50929,Makedonien: Alexandros III.,"Griechen, Hellenismus",15,4.44,-336,-323,Greece,Makedonien,,Bronze,,1157,520,39
50930,Makedonien: Alexandros III.,"Griechen, Hellenismus",19,8.59,-333,-305,Lebanon,Phönizien,Sidon (Saida),Gold,,1196,520,40
50931,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,8.54,-305,-300,Libya,Kyrenaika,Kyrene,Gold,,1236,520,42
50932,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,8.57,-333,-305,Lebanon,Phönizien,Sidon (Saida),Gold,,1278,520,39
50933,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,8.57,-333,-305,Lebanon,Phönizien,Sidon (Saida),Gold,,1317,520,39
50934,Makedonien: Alexandros III.,"Griechen, Hellenismus",25,17.10,-325,-315,Greece,Makedonien,Pella,Silver,Greece,1356,520,40
50937,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.31,-336,-323,Greece,Makedonien,Amphipolis,Silver,,1396,520,39
50938,Makedonien: Alexandros III.,"Griechen, Hellenismus",23,17.16,-336,-323,Greece,Makedonien,Amphipolis,Silver,,1435,520,40
50939,Makedonien: Alexandros III.,"Griechen, Hellenismus",24,16.86,-336,-323,Greece,Makedonien,Amphipolis,Silver,,1475,520,39
50940,Makedonien: Alexandros III.,"Griechen, Hellenismus",28,16.90,-305,-290,Lebanon,Phönizien,Tyros (Sur),Silver,,1514,520,40
50941,Makedonien: Alexandros III.,"Griechen, Hellenismus",29,17.04,-305,-290,Lebanon,Phönizien,Tyros (Sur),Silver,,1554,520,43
50942,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.06,-305,-290,Lebanon,Phönizien,Tyros (Sur),Silver,,1597,520,41
50943,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,14.67,-305,-290,Lebanon,Phönizien,Tyros (Sur),Silver,,1638,520,41
50944,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.21,-323,-320,Greece,Makedonien,Amphipolis,Silver,Egypt,1679,520,40
50945,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.01,-323,-320,Greece,Makedonien,Amphipolis,Silver,,1719,520,41
50946,Makedonien: Alexandros III.,"Griechen, Hellenismus",25,17.25,-323,-320,Greece,Makedonien,Amphipolis,Silver,Egypt,1760,520,39
50947,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,16.39,-310,-290,Greece,Achaia,Korinth,Silver,,1799,520,41
50948,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,16.04,-336,-323,Greece,Makedonien,Amphipolis,Silver,,1840,520,37
50949,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.19,-336,-323,Greece,Makedonien,Amphipolis,Silver,,1877,520,38
50950,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,17.17,-300,-286,Albania,Paeonien,Damastion?,Silver,,1915,520,41
50951,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,16.96,-300,-286,Albania,Paeonien,Damastion?,Silver,,1956,520,41
50952,"Makedonien: Alexandros III., Nachahmung","Griechen, Hellenismus",25,15.63,-300,-250,,,,Silver,,0,560,39
50953,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,16.62,-319,-315,Turkey,Lydien,Sardis,Silver,,39,560,40
50954,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,16.76,-323,-280,Turkey,,,Silver,,79,560,41
50962,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,4.11,-323,-319,Turkey,Ionien,Kolophon,Silver,,120,560,37
50967,Makedonien: Alexandros III.,"Griechen, Hellenismus",19,6.77,-336,-323,Greece,Makedonien,,Bronze,,157,560,40
50970,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.10,-323,-280,Turkey,,,Silver,,197,560,39
50971,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,17.16,-336,-323,Greece,Makedonien,Amphipolis,Silver,Egypt,236,560,40
50972,Makedonien: Alexandros III.,"Griechen, Hellenismus",25,17.21,-336,-323,Greece,Makedonien,Amphipolis,Silver,,276,560,39
50973,Makedonien: Alexandros III.,"Griechen, Hellenismus",30,17.19,-336,-323,Greece,Makedonien,Amphipolis,Silver,,315,560,41
50974,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,17.18,-336,-323,Greece,Makedonien,Amphipolis,Silver,,356,560,37
50975,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.27,-325,-317,Cyprus,Zypern,Paphos,Silver,,393,560,38
50976,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,16.86,-310,-301,Turkey,Troas,Abydos,Silver,,431,560,37
50977,Makedonien: Alexandros III.,"Griechen, Hellenismus",28,17.13,-310,-301,Turkey,Troas,Abydos,Silver,,468,560,40
50978,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,17.05,-325,-315,Greece,Makedonien,Pella,Silver,,508,560,41
50979,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.22,-325,-315,Greece,Makedonien,Pella,Silver,,549,560,40
50980,Makedonien: Alexandros III.,"Griechen, Hellenismus",28,17.11,-317,-300,Syrian Arab Republic,Syria,,Silver,,589,560,41
50981,Makedonien: Alexandros III.,"Griechen, Hellenismus",24,17.15,-336,-323,Greece,Makedonien,Amphipolis,Silver,,630,560,39
50982,Makedonien: Alexandros III.,"Griechen, Hellenismus",19,8.60,-325,-310,Greece,Makedonien,,Gold,,669,560,40
50983,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,8.58,-332,-323,Cyprus,Zypern,Salamis,Gold,,709,560,40
50984,Makedonien: Alexandros III.,"Griechen, Hellenismus",19,8.58,-332,-323,Cyprus,Zypern,Salamis,Gold,,749,560,39
50985,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,8.54,-332,-323,Cyprus,Zypern,Salamis,Gold,,788,560,39
50986,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,8.60,-332,-323,Cyprus,Zypern,Salamis,Gold,,827,560,40
50987,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,8.59,-332,-323,Cyprus,Zypern,Salamis,Gold,,867,560,40
50988,Makedonien: Alexandros III.,"Griechen, Hellenismus",15,4.29,-332,-323,Cyprus,Zypern,Salamis,Gold,,907,560,40
50989,Makedonien: Alexandros III.,"Griechen, Hellenismus",10,2.10,-332,-323,Cyprus,Zypern,Salamis,Gold,,947,560,40
50990,Makedonien: Alexandros III.,"Griechen, Hellenismus",20,8.51,-332,-323,Greece,Makedonien,,Gold,,987,560,38
50991,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,8.60,-332,-323,Cyprus,Zypern,Salamis,Gold,,1025,560,40
50994,Wolfenbüttel,17. Jh.,44,28.74,1627,1627,Germany,Niedersachsen,Wolfenbüttel,Silver,,1065,560,40
50995,Wolfenbüttel,17. Jh.,45,28.87,1627,1627,Germany,Niedersachsen,Wolfenbüttel,Silver,,1105,560,39
50996,Wolfenbüttel,17. Jh.,43,28.45,1627,1627,Germany,Niedersachsen,Wolfenbüttel,Silver,,1144,560,40
50997,Wolfenbüttel,17. Jh.,43,28.92,1627,1627,Germany,Niedersachsen,Wolfenbüttel,Silver,,1184,560,41
50998,Wolfenbüttel,17. Jh.,44,29.07,1627,1627,Germany,Niedersachsen,Wolfenbüttel,Silver,,1225,560,40
50999,Wolfenbüttel,17. Jh.,23,2.04,1627,1627,Germany,Niedersachsen,Wolfenbüttel,Silver,,1265,560,42
51000,Wolfenbüttel,17. Jh.,18x18,4.30,1627,1627,Germany,Niedersachsen,Wolfenbüttel,Silver,,1307,560,43
51002,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,8.47,-310,-301,Turkey,Troas,Abydos,Gold,,1350,560,40
51004,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,8.56,-310,-301,Turkey,Troas,Abydos,Gold,,1390,560,40
51005,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,8.59,-325,-310,Greece,Makedonien,,Gold,,1430,560,41
51006,Makedonien: Alexandros III.,"Griechen, Hellenismus",23,17.19,-330,-320,Greece,Makedonien,Amphipolis,Gold,,1471,560,40
51007,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,8.58,-330,-320,Greece,Makedonien,Amphipolis,Gold,,1511,560,40
51009,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,8.58,-330,-320,Greece,Makedonien,Amphipolis,Gold,,1551,560,40
51010,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,8.60,-333,-327,Turkey,Kilikien,Tarsos,Gold,,1591,560,40
51011,Makedonien: Alexandros III.,"Griechen, Hellenismus",14,4.26,-330,-320,Greece,Makedonien,Amphipolis,Gold,,1631,560,39
51013,Makedonien: Alexandros III.,"Griechen, Hellenismus",11,2.14,-330,-320,Greece,Makedonien,Amphipolis,Gold,,1670,560,42
51016,Makedonien: Alexandros III.,"Griechen, Hellenismus",11,2.14,-330,-320,Greece,Makedonien,Amphipolis,Gold,,1712,560,40
51038,Apameia (Kibotos),"Griechen, Römische Kaiserzeit",20,6.54,14,37,Turkey,Phrygien,Apameia (Kibotos),Bronze,,1752,560,42
51048,Makedonien: Alexandros III.,"Griechen, Hellenismus",17,4.97,-323,-317,Turkey,Kilikien,Tarsos,Bronze,,1794,560,41
51049,Makedonien: Alexandros III.,"Griechen, Hellenismus",17,6.81,-323,-317,Turkey,Kilikien,Tarsos,Bronze,,1835,560,40
51050,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,6.07,-323,-317,Turkey,Kilikien,Tarsos,Bronze,,1875,560,42
51051,Makedonien: Alexandros III.,"Griechen, Hellenismus",17,4.27,-323,-319,Turkey,Ionien,Kolophon,Silver,,1917,560,40
51052,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,4.24,-323,-319,Turkey,Ionien,Kolophon,Silver,,1957,560,41
51053,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,4.16,-315,-305,Turkey,Mesopotamien,Karrhae?,Silver,,0,600,39
51054,Makedonien: Alexandros III.,"Griechen, Hellenismus",17,3.90,-310,-301,Turkey,Troas,Abydos,Silver,,39,600,41
51055,Makedonien: Alexandros III.,"Griechen, Hellenismus",17,4.02,-310,-301,Turkey,Troas,Abydos,Silver,,80,600,38
51056,Makedonien: Alexandros III.,"Griechen, Hellenismus",17,4.00,-310,-301,Turkey,Troas,Abydos,Silver,,118,600,40
51057,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,4.18,-310,-301,Turkey,Troas,Abydos,Silver,,158,600,39
51058,Makedonien: Alexandros III.,"Griechen, Hellenismus",17,3.23,-310,-301,Turkey,Troas,Abydos,Silver,,197,600,41
51059,Makedonien: Alexandros III.,"Griechen, Hellenismus",19,4.03,-310,-301,Turkey,Troas,Abydos,Silver,,238,600,37
51060,Makedonien: Alexandros III.,"Griechen, Hellenismus",16,4.13,-334,-323,Turkey,Lydien,Sardis,Silver,,275,600,39
51061,Makedonien: Alexandros III.,"Griechen, Hellenismus",7,0.32,-331,-325,Iraq,Babylonien,Babylon,Silver,,314,600,38
51080,Makedonien: Alexandros III.,"Griechen, Hellenismus",28,17.15,-325,-315,Greece,Makedonien,Pella,Silver,,352,600,40
51081,Makedonien: Alexandros III.,"Griechen, Hellenismus",25,17.12,-325,-315,Greece,Makedonien,Pella,Silver,,392,600,41
51082,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,16.94,-300,-286,Albania,Paeonien,Damastion?,Silver,,433,600,38
51083,Makedonien: Alexandros III.,"Griechen, Hellenismus",30,17.23,-323,-317,Turkey,Kilikien,Tarsos,Silver,,471,600,41
51084,Makedonien: Alexandros III.,"Griechen, Hellenismus",28,17.19,-323,-317,Turkey,Kilikien,Tarsos,Silver,,512,600,40
51085,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.13,-323,-317,Turkey,Kilikien,Tarsos,Silver,,552,600,41
51086,Makedonien: Alexandros III.,"Griechen, Hellenismus",28,16.93,-323,-317,Turkey,Kilikien,Tarsos,Silver,,593,600,39
51087,Makedonien: Alexandros III.,"Griechen, Hellenismus",25,17.06,-323,-317,Turkey,Kilikien,Tarsos,Silver,,632,600,41
51088,Makedonien: Alexandros III.,"Griechen, Hellenismus",29,16.89,-323,-317,Turkey,Kilikien,Tarsos,Silver,,673,600,41
51089,Makedonien: Alexandros III.,"Griechen, Hellenismus",29,17.07,-323,-317,Turkey,Kilikien,Tarsos,Silver,,714,600,41
51090,Makedonien: Alexandros III.,"Griechen, Hellenismus",29,16.22,-323,-317,Turkey,Kilikien,Tarsos,Silver,,755,600,40
51091,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,16.73,-323,-317,Turkey,Kilikien,Tarsos,Silver,,795,600,38
51092,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,17.19,-323,-317,Turkey,Kilikien,Tarsos,Silver,,833,600,40
51093,Makedonien: Alexandros III.,"Griechen, Hellenismus",28,17.17,-323,-317,Turkey,Kilikien,Tarsos,Silver,,873,600,41
51094,Makedonien: Alexandros III.,"Griechen, Hellenismus",30,17.17,-323,-317,Turkey,Kilikien,Tarsos,Silver,,914,600,39
51095,Makedonien: Alexandros III.,"Griechen, Hellenismus",29,17.15,-323,-317,Turkey,Kilikien,Tarsos,Silver,,953,600,40
51096,Makedonien: Alexandros III.,"Griechen, Hellenismus",25,17.17,-323,-317,Turkey,Kilikien,Tarsos,Silver,,993,600,40
51097,Makedonien: Alexandros III.,"Griechen, Hellenismus",29,17.14,-323,-317,Turkey,Kilikien,Tarsos,Silver,,1033,600,41
51098,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,17.18,-336,-323,Greece,Makedonien,Amphipolis,Silver,,1074,600,40
51099,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.15,-336,-323,Greece,Makedonien,Amphipolis,Silver,,1114,600,39
51100,Makedonien: Alexandros III.,"Griechen, Hellenismus",29,17.19,-336,-323,Greece,Makedonien,Pella,Silver,,1153,600,40
51101,Makedonien: Alexandros III.,"Griechen, Hellenismus",25,17.16,-336,-323,Greece,Makedonien,Amphipolis,Silver,,1193,600,40
51102,Makedonien: Alexandros III.,"Griechen, Hellenismus",25,17.08,-325,-315,Greece,Makedonien,Pella,Silver,,1233,600,42
51103,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,17.25,-325,-320,Turkey,Pamphylien,Side?,Silver,,1275,600,40
51104,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.20,-325,-320,Turkey,Pamphylien,Side,Silver,,1315,600,39
51105,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,17.10,-325,-320,Turkey,Pamphylien,Side?,Silver,,1354,600,40
51106,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,16.74,-315,-300,Cyprus,Zypern,Salamis,Silver,,1394,600,41
51107,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,17.30,-320,-280,Turkey,,,Silver,,1435,600,40
51108,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,16.67,-320,-280,Turkey,,,Silver,,1475,600,39
51109,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.07,-320,-280,Turkey,,,Silver,,1514,600,40
51110,Kommagene: Epiphanes und Kallinikos,"Griechen, Römische Kaiserzeit",21,7.64,72,72,Turkey,Kommagene,,Bronze,,1554,600,41
51111,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,8.62,-333,-305,Lebanon,Phönizien,Sidon (Saida),Gold,,1595,600,41
51112,Makedonien: Alexandros III.,"Griechen, Hellenismus",19,8.57,-325,-310,Greece,Makedonien,,Gold,,1636,600,38
51113,Makedonien: Alexandros III.,"Griechen, Hellenismus",19,8.58,-323,-317,Turkey,Kilikien,Tarsos,Gold,,1674,600,40
51114,Makedonien: Alexandros III.,"Griechen, Hellenismus",19,8.58,-323,-317,Turkey,Kilikien,Tarsos,Gold,,1714,600,39
51115,Makedonien: Alexandros III.,"Griechen, Hellenismus",20,8.51,-323,-317,Turkey,Kilikien,Tarsos,Gold,,1753,600,37
51116,Makedonien: Alexandros III.,"Griechen, Hellenismus",17,8.54,-325,-300,,,,Gold,Cyprus,1790,600,40
51117,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,8.42,-311,-305,Iraq,Babylonien,Babylon,Gold,,1830,600,40
51118,Makedonien: Alexandros III.,"Griechen, Hellenismus",19,5.83,-323,-317,Turkey,Kilikien,Tarsos,Bronze,,1870,600,42
51119,Athen,"Griechen, Römische Kaiserzeit",24,11.29,120,150,Greece,Attika,Athen,Bronze,,1912,600,40
51120,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,4.62,-323,-317,Turkey,Kilikien,Tarsos,Bronze,,1952,600,39
51121,Makedonien: Alexandros III.,"Griechen, Hellenismus",20,5.37,-323,-317,Turkey,Kilikien,Tarsos,Bronze,,0,640,43
51122,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,6.46,-323,-317,Turkey,Kilikien,Tarsos,Bronze,,43,640,38
51123,Makedonien: Alexandros III.,"Griechen, Hellenismus",17,5.89,-323,-317,Turkey,Kilikien,Tarsos,Bronze,,81,640,41
51124,Makedonien: Alexandros III.,"Griechen, Hellenismus",19,5.60,-323,-317,Turkey,Kilikien,Tarsos,Bronze,,122,640,44
51125,Makedonien: Alexandros III.,"Griechen, Hellenismus",20,6.38,-336,-323,Greece,Makedonien,,Bronze,,166,640,39
51126,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,5.50,-336,-323,Greece,Makedonien,,Bronze,,205,640,41
51127,Makedonien: Alexandros III.,"Griechen, Hellenismus",19,5.61,-336,-323,Greece,Makedonien,,Bronze,,246,640,41
51128,Athen,"Griechen, Römische Kaiserzeit",25,9.46,120,150,Greece,Attika,Athen,Bronze,,287,640,40
51129,Makedonien: Alexandros III.,"Griechen, Hellenismus",18,4.02,-323,-280,Turkey,,,Silver,,327,640,40
51130,Athen,"Griechen, Römische Kaiserzeit",25,10.15,140,175,Greece,Attika,Athen,Bronze,,367,640,40
51131,Athen,"Griechen, Römische Kaiserzeit",22,6.18,140,175,Greece,Attika,Athen,Bronze,,407,640,41
51132,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.19,-325,-310,Greece,,,Silver,,448,640,43
51133,Röm. Republik: Q. Cornuficius,Römische Republik,19,3.59,-42,-42,Tunisia,Africa,,Silver,,491,640,43
51134,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,16.90,-336,-323,Greece,Makedonien,Amphipolis,Silver,,534,640,36
51136,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.15,-325,-315,Greece,Makedonien,Pella,Silver,,570,640,39
51137,Argos,"Griechen, Archaik und Klassik",22,6.04,198,211,Greece,Argolis,Argos,Bronze,,609,640,43
51138,Makedonien: Alexandros III.,"Griechen, Hellenismus",25,17.22,-336,-323,Greece,Makedonien,Amphipolis,Silver,,652,640,41
51139,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,17.19,-323,-320,Greece,Makedonien,Amphipolis,Silver,,693,640,39
51140,Röm. Republik: Q. Cornuficius,Römische Republik,19,3.72,-42,-42,Tunisia,Africa,,Silver,,732,640,41
51141,Makedonien: Alexandros III.,"Griechen, Hellenismus",25,17.09,-323,-320,Greece,Makedonien,Amphipolis,Silver,,773,640,40
51142,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,16.80,-275,-270,Greece,Makedonien,Pella?,Silver,,813,640,40
51144,Makedonien: Alexandros III.,"Griechen, Hellenismus",28,16.87,-275,-270,Greece,Makedonien,Pella?,Silver,,853,640,38
51145,Makedonien: Alexandros III.,"Griechen, Hellenismus",28,17.03,-275,-270,Greece,Makedonien,Pella?,Silver,,891,640,38
51146,Makedonien: Alexandros III.,"Griechen, Hellenismus",28,17.09,-275,-270,Greece,Makedonien,Pella?,Silver,,929,640,39
51147,Argos,"Griechen, Archaik und Klassik",23,5.36,198,211,Greece,Argolis,Argos,Bronze,,968,640,43
51148,Makedonien: Alexandros III.,"Griechen, Hellenismus",29,16.16,-275,-270,Greece,Makedonien,Pella?,Silver,,1011,640,42
51149,Makedonien: Alexandros III.,"Griechen, Hellenismus",33,17.46,-275,-270,Greece,Makedonien,Pella?,Silver,,1053,640,34
51150,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,17.00,-275,-270,Greece,Makedonien,Pella?,Silver,,1087,640,39
51151,Argos,"Griechen, Archaik und Klassik",23,5.16,198,211,Greece,Argolis,Argos,Bronze,,1126,640,40
51153,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,16.98,-275,-270,Greece,Makedonien,Pella?,Silver,,1166,640,41
51154,Makedonien: Alexandros III.,"Griechen, Hellenismus",28,16.11,-275,-270,Greece,Makedonien,Pella?,Silver,,1207,640,41
51156,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.02,-275,-270,Greece,Makedonien,Pella?,Silver,,1248,640,39
51159,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.09,-320,-280,Turkey,,,Silver,,1287,640,38
51161,Röm. Republik: Q. Cornuficius,Römische Republik,18,2.96,-42,-42,Tunisia,Africa,,Silver,,1325,640,42
51162,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,16.63,-320,-280,Turkey,,,Silver,,1367,640,43
51165,Röm. Republik: Q. Cornuficius,Römische Republik,19,3.62,-42,-42,Tunisia,Africa,,Silver,,1410,640,41
51172,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.30,-325,-315,Greece,Makedonien,Pella,Silver,,1451,640,39
51174,Makedonien: Alexandros III.,"Griechen, Hellenismus",23,17.13,-336,-323,Greece,Makedonien,Amphipolis,Silver,,1490,640,41
51175,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,16.15,-336,-323,Greece,Makedonien,Amphipolis,Silver,,1531,640,37
51178,Makedonien: Alexandros III.,"Griechen, Hellenismus",25,16.98,-332,-331,Lebanon,Phönizien,Sidon (Saida),Silver,,1568,640,40
51183,Sogdien: Nachahmung,"Griechen, Römische Kaiserzeit",16,3.10,1,200,Uzbekistan,Sogdien,,Silver,,1608,640,42
51184,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,17.19,-336,-323,Greece,Makedonien,Amphipolis,Silver,Egypt,1650,640,39
51185,Makedonien: Alexandros III.,"Griechen, Hellenismus",27,17.20,-336,-323,Greece,Makedonien,Amphipolis,Silver,,1689,640,38
51186,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.21,-336,-323,Greece,Makedonien,Amphipolis,Silver,,1727,640,41
51187,Makedonien: Alexandros III.,"Griechen, Hellenismus",25,16.77,-323,-320,Greece,Makedonien,Amphipolis,Silver,,1768,640,40
51188,Makedonien: Alexandros III.,"Griechen, Hellenismus",26,17.07,-320,-317,Greece,Makedonien,Amphipolis,Silver,,1808,640,38
